=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.07.01 12:55:02 =~=~=~=~=~=~=~=~=~=~=~=
 
############################################

 ###    Data Capture for AIDrawPen     #### 

  ####    github.com/Ijnaka22len     ##### 

   ####    Leonel Akanji Akanji    ##### 

     #################################  


AccelerometerX,AccelerometerY,AccelerometerZ
-19.0,-579.0,1460.0
101.0,-652.0,1571.0
73.0,-558.0,1368.0
1.0,-492.0,1224.0
23.0,-407.0,1054.0
32.0,-355.0,1044.0
96.0,-229.0,934.0
187.0,-172.0,993.0
86.0,-143.0,964.0
-133.0,-217.0,1017.0
-35.0,-83.0,932.0
35.0,-189.0,993.0

-,-,-
312.0,-40.0,539.0
277.0,20.0,503.0
328.0,7.0,435.0
323.0,40.0,435.0
320.0,-119.0,601.0
325.0,-167.0,574.0
316.0,-81.0,634.0
223.0,-158.0,671.0
105.0,-312.0,993.0
27.0,-327.0,960.0
-8.0,-478.0,1125.0
-18.0,-455.0,939.0
11.0,-460.0,1168.0
128.0,-844.0,1728.0
143.0,-698.0,1595.0
242.0,-749.0,1712.0
190.0,-674.0,1452.0
75.0,-564.0,1212.0
135.0,-479.0,1137.0
226.0,-370.0,1110.0
218.0,-364.0,1139.0
170.0,-261.0,1006.0
231.0,-250.0,1041.0
-18.0,-259.0,938.0
-49.0,-172.0,704.0

-,-,-
-211.0,205.0,620.0
-223.0,220.0,579.0
-200.0,167.0,545.0
-258.0,151.0,326.0
-165.0,173.0,351.0
-180.0,-185.0,760.0
-356.0,-153.0,427.0
0.0,-483.0,787.0
26.0,-635.0,982.0
68.0,-629.0,1008.0
146.0,-806.0,1246.0
172.0,-937.0,1585.0
140.0,-895.0,1675.0
106.0,-896.0,1639.0
32.0,-800.0,1504.0
-74.0,-637.0,1245.0
-105.0,-551.0,1099.0
9.0,-460.0,1019.0
111.0,-396.0,960.0
176.0,-421.0,1011.0
45.0,-394.0,926.0
92.0,-340.0,849.0
139.0,-274.0,883.0
142.0,-289.0,792.0
310.0,-272.0,825.0
355.0,-203.0,673.0
411.0,-178.0,525.0

-,-,-
-156.0,276.0,597.0
-191.0,198.0,502.0
-370.0,133.0,489.0
-314.0,42.0,507.0
-313.0,-80.0,708.0
-130.0,-28.0,685.0
-61.0,-214.0,901.0
-27.0,-324.0,1080.0
47.0,-405.0,1109.0
70.0,-560.0,1237.0
228.0,-588.0,1283.0
116.0,-532.0,1088.0
384.0,-655.0,1373.0
411.0,-804.0,1619.0
141.0,-660.0,1411.0
81.0,-556.0,1259.0
-39.0,-499.0,1248.0
-32.0,-422.0,1173.0
27.0,-318.0,1067.0
76.0,-287.0,1022.0
88.0,-222.0,984.0
72.0,-243.0,921.0
162.0,-182.0,895.0
155.0,-139.0,712.0
202.0,-141.0,744.0
331.0,-190.0,645.0

-,-,-
-141.0,167.0,691.0
-243.0,130.0,602.0
-310.0,139.0,465.0
-312.0,56.0,528.0
-270.0,61.0,551.0
-285.0,125.0,448.0
-66.0,119.0,473.0
93.0,-107.0,741.0
216.0,-153.0,787.0
338.0,-208.0,942.0
112.0,-418.0,970.0
287.0,-664.0,1238.0
62.0,-603.0,1194.0
217.0,-582.0,1329.0
417.0,-728.0,1629.0
314.0,-744.0,1653.0
261.0,-608.0,1458.0
164.0,-536.0,1295.0
83.0,-527.0,1197.0
137.0,-499.0,1193.0
221.0,-481.0,1131.0
309.0,-364.0,961.0
328.0,-365.0,1048.0
416.0,-207.0,839.0
453.0,-193.0,847.0
375.0,-170.0,765.0
392.0,-170.0,452.0
275.0,-172.0,363.0

-,-,-
-386.0,-55.0,668.0
-374.0,-71.0,584.0
-311.0,-76.0,661.0
-283.0,-105.0,636.0
-249.0,-80.0,493.0
-251.0,0.0,444.0
42.0,-267.0,836.0
145.0,-373.0,923.0
111.0,-203.0,689.0
476.0,-571.0,1193.0
382.0,-622.0,1171.0
470.0,-673.0,1256.0
547.0,-797.0,1584.0
418.0,-708.0,1494.0
332.0,-650.0,1440.0
197.0,-613.0,1329.0
143.0,-556.0,1213.0
150.0,-464.0,1112.0
250.0,-335.0,975.0
254.0,-343.0,945.0
304.0,-297.0,899.0
291.0,-210.0,895.0
286.0,-255.0,800.0
232.0,-226.0,595.0
300.0,-257.0,464.0

-,-,-
-81.0,240.0,664.0
-130.0,160.0,750.0
-243.0,119.0,661.0
-314.0,76.0,438.0
-196.0,118.0,328.0
-6.0,-118.0,622.0
55.0,-336.0,817.0
269.0,-347.0,742.0
330.0,-655.0,1275.0
398.0,-706.0,1253.0
402.0,-864.0,1442.0
337.0,-963.0,1577.0
166.0,-874.0,1296.0
157.0,-840.0,1311.0
33.0,-764.0,1183.0
-49.0,-662.0,1180.0
71.0,-573.0,1142.0
18.0,-478.0,1003.0
70.0,-372.0,976.0
191.0,-437.0,889.0
155.0,-273.0,831.0
312.0,-309.0,709.0
305.0,-321.0,464.0

-,-,-
-202.0,-41.0,779.0
-256.0,-23.0,736.0
-340.0,-213.0,713.0
-495.0,-255.0,396.0
-518.0,-60.0,145.0
-177.0,-289.0,449.0
-202.0,-336.0,584.0
139.0,-461.0,661.0
318.0,-694.0,1294.0
346.0,-679.0,1098.0
431.0,-905.0,1416.0
490.0,-925.0,1660.0
349.0,-947.0,1735.0
225.0,-782.0,1404.0
38.0,-651.0,1115.0
20.0,-573.0,1036.0
7.0,-475.0,984.0
-46.0,-336.0,900.0
37.0,-317.0,967.0
105.0,-367.0,1015.0
174.0,-194.0,881.0
142.0,-188.0,851.0
267.0,-104.0,625.0
303.0,-270.0,609.0

-,-,-
-339.0,-52.0,680.0
-275.0,-30.0,690.0
-211.0,-16.0,609.0
-344.0,-131.0,481.0
-377.0,-11.0,329.0
-237.0,-94.0,494.0
-111.0,-404.0,724.0
-154.0,-272.0,500.0
140.0,-512.0,1009.0
182.0,-661.0,1213.0
334.0,-788.0,1702.0
253.0,-671.0,1648.0
210.0,-891.0,1707.0
116.0,-669.0,1301.0
27.0,-663.0,1191.0
127.0,-606.0,1201.0
239.0,-561.0,1176.0
196.0,-400.0,1039.0
223.0,-360.0,934.0
175.0,-295.0,896.0
312.0,-216.0,828.0
364.0,-110.0,679.0
288.0,-226.0,761.0
346.0,-204.0,572.0
255.0,-275.0,669.0
331.0,-213.0,502.0

-,-,-
-402.0,27.0,573.0
-532.0,-42.0,533.0
-444.0,-54.0,587.0
-413.0,-103.0,541.0
-508.0,-123.0,325.0
-181.0,7.0,243.0
-159.0,-337.0,643.0
-106.0,-223.0,648.0
-131.0,-343.0,979.0
20.0,-792.0,1548.0
-102.0,-518.0,1107.0
121.0,-730.0,1437.0
174.0,-569.0,1161.0
175.0,-540.0,1190.0
236.0,-696.0,1386.0
129.0,-679.0,1284.0
65.0,-860.0,1482.0
68.0,-849.0,1358.0
-5.0,-686.0,1249.0
32.0,-520.0,1054.0
90.0,-387.0,1014.0
195.0,-468.0,1057.0
135.0,-311.0,937.0
180.0,-225.0,686.0
305.0,-277.0,750.0
299.0,-124.0,500.0
135.0,-31.0,443.0
160.0,-146.0,515.0
153.0,-160.0,552.0

-,-,-
-179.0,-177.0,666.0
-197.0,-123.0,797.0
-168.0,-78.0,644.0
-314.0,-111.0,561.0
-302.0,-3.0,452.0
-161.0,-249.0,655.0
-180.0,-85.0,479.0
24.0,-198.0,735.0
75.0,-542.0,1222.0
27.0,-399.0,1051.0
182.0,-591.0,1299.0
63.0,-740.0,1315.0
266.0,-762.0,1433.0
335.0,-1071.0,1758.0
328.0,-982.0,1646.0
193.0,-722.0,1280.0
199.0,-586.0,1198.0
228.0,-432.0,1038.0
96.0,-386.0,860.0
198.0,-358.0,856.0
272.0,-256.0,799.0
140.0,-307.0,785.0
202.0,-392.0,907.0
314.0,-229.0,689.0
318.0,-167.0,705.0
295.0,-117.0,444.0
318.0,-72.0,310.0

-,-,-
-606.0,-15.0,575.0
-432.0,56.0,499.0
-328.0,66.0,473.0
-425.0,55.0,354.0
-290.0,-134.0,451.0
-278.0,-139.0,718.0
-68.0,-177.0,743.0
-196.0,-253.0,929.0
25.0,-451.0,1055.0
34.0,-666.0,1424.0
188.0,-600.0,1402.0
174.0,-543.0,1394.0
208.0,-583.0,1473.0
284.0,-999.0,1999.0
124.0,-881.0,1569.0
-6.0,-681.0,1333.0
30.0,-588.0,1201.0
81.0,-356.0,995.0
109.0,-274.0,907.0
80.0,-203.0,949.0
289.0,-249.0,586.0
199.0,-267.0,476.0
163.0,-22.0,222.0

-,-,-
-430.0,159.0,435.0
-456.0,74.0,555.0
-432.0,100.0,484.0
-528.0,-31.0,447.0
-324.0,42.0,528.0
-124.0,-68.0,395.0
-148.0,-142.0,457.0
276.0,-67.0,463.0
416.0,-507.0,1136.0
253.0,-377.0,959.0
380.0,-775.0,1395.0
293.0,-1007.0,1944.0
303.0,-1097.0,1999.0
201.0,-987.0,1918.0
-37.0,-749.0,1405.0
-40.0,-477.0,1070.0
15.0,-378.0,1017.0
199.0,-299.0,1173.0
288.0,-245.0,1071.0
221.0,-189.0,973.0
319.0,-122.0,870.0
333.0,-265.0,872.0
279.0,-211.0,662.0
241.0,-155.0,690.0
389.0,-172.0,782.0
458.0,-72.0,541.0
178.0,-76.0,469.0
262.0,59.0,314.0

-,-,-
330.0,207.0,465.0
395.0,74.0,619.0
289.0,-71.0,531.0
321.0,-14.0,520.0
338.0,-95.0,497.0
347.0,-29.0,552.0
234.0,-136.0,607.0
173.0,-587.0,1097.0
11.0,-581.0,1091.0
-15.0,-617.0,1118.0
61.0,-764.0,1438.0
178.0,-623.0,1552.0
139.0,-656.0,1678.0
187.0,-748.0,1842.0
295.0,-644.0,1666.0
255.0,-489.0,1321.0
313.0,-395.0,1161.0
264.0,-322.0,1057.0
244.0,-255.0,970.0
251.0,-370.0,1083.0
241.0,-330.0,1092.0
181.0,-294.0,852.0
86.0,-125.0,545.0
-132.0,114.0,440.0
-59.0,110.0,318.0

-,-,-
204.0,-114.0,690.0
347.0,-40.0,681.0
367.0,-54.0,762.0
339.0,-156.0,660.0
224.0,-83.0,702.0
248.0,-106.0,766.0
123.0,-94.0,776.0
141.0,-192.0,937.0
138.0,-246.0,961.0
-149.0,-180.0,746.0
-36.0,-437.0,1072.0
-83.0,-453.0,1234.0
-150.0,-503.0,1376.0
-88.0,-526.0,1379.0
-86.0,-505.0,1363.0
66.0,-484.0,1365.0
183.0,-548.0,1406.0
197.0,-638.0,1403.0
137.0,-712.0,1377.0
251.0,-629.0,1317.0
254.0,-494.0,1112.0
185.0,-359.0,1021.0
114.0,-306.0,1044.0
141.0,-213.0,1038.0
112.0,-423.0,1100.0
-126.0,-139.0,478.0
-213.0,57.0,368.0
62.0,2.0,734.0
-204.0,-63.0,518.0
-501.0,210.0,179.0
-286.0,95.0,495.0

-,-,-
183.0,136.0,311.0
353.0,67.0,439.0
322.0,-86.0,580.0
229.0,-213.0,549.0
211.0,-239.0,547.0
270.0,-166.0,623.0
333.0,-289.0,811.0
221.0,-332.0,906.0
70.0,-363.0,1027.0
36.0,-604.0,1243.0
1.0,-569.0,1312.0
-1.0,-748.0,1388.0
41.0,-632.0,1574.0
153.0,-642.0,1479.0
412.0,-607.0,1469.0
484.0,-617.0,1391.0
467.0,-700.0,1318.0
407.0,-626.0,1193.0
275.0,-604.0,1086.0
96.0,-551.0,961.0
-60.0,-562.0,1043.0
110.0,-279.0,832.0
-72.0,-159.0,640.0
-11.0,-117.0,740.0
-98.0,-35.0,680.0
-206.0,-112.0,614.0
-291.0,1.0,411.0

-,-,-
350.0,185.0,243.0
354.0,103.0,360.0
394.0,45.0,458.0
323.0,-146.0,572.0
405.0,-52.0,622.0
415.0,-20.0,630.0
310.0,-143.0,796.0
283.0,-243.0,886.0
206.0,-456.0,948.0
-13.0,-388.0,991.0
38.0,-671.0,1283.0
-65.0,-467.0,1126.0
53.0,-525.0,1302.0
116.0,-589.0,1603.0
102.0,-553.0,1525.0
270.0,-636.0,1575.0
378.0,-670.0,1555.0
414.0,-662.0,1429.0
329.0,-501.0,1155.0
262.0,-368.0,943.0
386.0,-236.0,958.0
230.0,-213.0,946.0
149.0,-147.0,801.0
163.0,-122.0,897.0
62.0,-62.0,718.0
80.0,-74.0,709.0
-172.0,-137.0,463.0

-,-,-
338.0,102.0,444.0
247.0,-40.0,412.0
308.0,49.0,400.0
374.0,32.0,393.0
312.0,-47.0,408.0
281.0,-116.0,497.0
217.0,-117.0,532.0
231.0,-246.0,638.0
248.0,-500.0,1197.0
123.0,-547.0,1204.0
-64.0,-545.0,1088.0
-8.0,-548.0,1226.0
36.0,-646.0,1369.0
-34.0,-581.0,1507.0
39.0,-644.0,1659.0
265.0,-661.0,1662.0
228.0,-638.0,1445.0
286.0,-524.0,1274.0
274.0,-477.0,1142.0
270.0,-429.0,1139.0
208.0,-393.0,1017.0
78.0,-334.0,950.0
5.0,-375.0,984.0
64.0,-326.0,953.0
41.0,-124.0,717.0
-54.0,-83.0,737.0
-37.0,-3.0,557.0
-83.0,-47.0,709.0
-259.0,-47.0,592.0
-371.0,22.0,353.0
-361.0,42.0,428.0

-,-,-
438.0,17.0,369.0
385.0,-32.0,376.0
425.0,-79.0,483.0
494.0,-122.0,549.0
303.0,-98.0,524.0
349.0,-219.0,691.0
159.0,-298.0,1048.0
-36.0,-450.0,976.0
-141.0,-346.0,1041.0
-34.0,-547.0,1252.0
-43.0,-539.0,1231.0
120.0,-483.0,1338.0
136.0,-635.0,1462.0
104.0,-614.0,1411.0
191.0,-545.0,1291.0
132.0,-573.0,1166.0
191.0,-569.0,1208.0
257.0,-581.0,1224.0
290.0,-486.0,1081.0
237.0,-450.0,1009.0
181.0,-403.0,997.0
289.0,-291.0,1126.0
331.0,-198.0,1053.0
138.0,-136.0,905.0
119.0,-141.0,932.0
68.0,-281.0,945.0
-163.0,-115.0,371.0
-391.0,-55.0,507.0

-,-,-
461.0,31.0,474.0
423.0,19.0,449.0
372.0,-62.0,521.0
268.0,-111.0,489.0
315.0,-146.0,602.0
297.0,-98.0,695.0
294.0,-201.0,827.0
199.0,-257.0,848.0
-2.0,-360.0,798.0
93.0,-575.0,1112.0
-167.0,-665.0,1128.0
-85.0,-721.0,1460.0
33.0,-834.0,1678.0
29.0,-695.0,1479.0
263.0,-625.0,1463.0
288.0,-586.0,1312.0
320.0,-589.0,1208.0
347.0,-580.0,1121.0
365.0,-530.0,1043.0
220.0,-504.0,979.0
132.0,-449.0,838.0
159.0,-316.0,923.0
149.0,-263.0,985.0
-4.0,-125.0,770.0
-17.0,-242.0,1049.0
18.0,-125.0,752.0
-180.0,-52.0,585.0
-256.0,8.0,454.0

-,-,-
344.0,111.0,521.0
375.0,56.0,558.0
331.0,33.0,671.0
381.0,58.0,712.0
380.0,25.0,736.0
289.0,76.0,831.0
331.0,-29.0,873.0
153.0,45.0,838.0
202.0,-27.0,920.0
200.0,-77.0,923.0
59.0,-53.0,856.0
166.0,-201.0,989.0
189.0,-115.0,899.0
-15.0,-156.0,830.0
110.0,-433.0,1240.0
216.0,-296.0,1086.0
65.0,-331.0,1076.0
104.0,-384.0,1078.0
207.0,-416.0,1277.0
256.0,-498.0,1453.0
215.0,-500.0,1470.0
193.0,-470.0,1376.0
261.0,-428.0,1315.0
237.0,-331.0,1151.0
219.0,-223.0,1031.0
283.0,-183.0,1045.0
328.0,-246.0,1150.0
142.0,-257.0,1104.0
63.0,-171.0,918.0
282.0,-171.0,1021.0
50.0,-93.0,754.0
392.0,195.0,721.0

-,-,-
-159.0,270.0,525.0
-222.0,240.0,480.0
-202.0,231.0,470.0
-179.0,180.0,609.0
-95.0,145.0,690.0
-113.0,97.0,604.0
-34.0,118.0,772.0
41.0,-44.0,870.0
-51.0,-85.0,854.0
28.0,-28.0,858.0
0.0,-235.0,1048.0
10.0,-320.0,1096.0
21.0,-437.0,1133.0
106.0,-407.0,1211.0
158.0,-464.0,1246.0
165.0,-503.0,1217.0
26.0,-446.0,1062.0
222.0,-527.0,1375.0
202.0,-518.0,1406.0
61.0,-517.0,1280.0
-48.0,-445.0,1102.0
-28.0,-420.0,1081.0
56.0,-333.0,1063.0
68.0,-284.0,1028.0
111.0,-283.0,1074.0
57.0,-257.0,981.0
37.0,-201.0,984.0
85.0,-251.0,1085.0
83.0,-176.0,962.0
169.0,-191.0,1008.0
183.0,-164.0,877.0
229.0,-103.0,795.0
172.0,-70.0,739.0
271.0,-20.0,695.0
285.0,44.0,634.0

-,-,-
-322.0,249.0,648.0
-323.0,260.0,551.0
-280.0,244.0,626.0
-224.0,218.0,632.0
-246.0,217.0,643.0
-176.0,247.0,591.0
-186.0,147.0,771.0
-50.0,58.0,743.0
5.0,-50.0,907.0
-23.0,-10.0,824.0
-14.0,-122.0,899.0
11.0,-191.0,974.0
-1.0,-330.0,1079.0
64.0,-425.0,1283.0
9.0,-351.0,1066.0
108.0,-464.0,1125.0
199.0,-520.0,1276.0
157.0,-376.0,1281.0
93.0,-561.0,1662.0
65.0,-644.0,1536.0
41.0,-562.0,1353.0
82.0,-414.0,1105.0
200.0,-290.0,970.0
193.0,-246.0,910.0
152.0,-264.0,886.0
190.0,-266.0,923.0
219.0,-255.0,1027.0
107.0,-193.0,877.0
108.0,-167.0,952.0
197.0,-221.0,1071.0
84.0,-114.0,817.0
279.0,54.0,738.0
304.0,19.0,801.0
278.0,-98.0,856.0

-,-,-
-128.0,293.0,753.0
-116.0,247.0,701.0
-132.0,253.0,670.0
-107.0,180.0,770.0
-137.0,153.0,719.0
-200.0,167.0,552.0
-86.0,91.0,726.0
-132.0,-54.0,865.0
-130.0,-22.0,870.0
43.0,-198.0,1122.0
78.0,-208.0,976.0
62.0,-150.0,828.0
306.0,-344.0,1083.0
248.0,-435.0,1056.0
238.0,-351.0,1055.0
363.0,-471.0,1237.0
287.0,-449.0,1231.0
164.0,-357.0,1033.0
145.0,-391.0,993.0
238.0,-472.0,1273.0
219.0,-515.0,1389.0
234.0,-573.0,1484.0
153.0,-533.0,1352.0
133.0,-437.0,1195.0
120.0,-315.0,971.0
185.0,-234.0,945.0
229.0,-237.0,966.0
229.0,-149.0,857.0
166.0,-189.0,830.0
246.0,-161.0,941.0
248.0,-139.0,734.0
176.0,-124.0,849.0
241.0,-163.0,881.0
283.0,-174.0,749.0
368.0,-81.0,588.0

-,-,-
-398.0,99.0,611.0
-316.0,97.0,568.0
-218.0,215.0,582.0
-224.0,183.0,471.0
-229.0,210.0,526.0
-199.0,125.0,541.0
-136.0,45.0,864.0
-62.0,-76.0,878.0
-144.0,-139.0,917.0
-43.0,-238.0,971.0
-88.0,-142.0,929.0
86.0,-300.0,1043.0
238.0,-355.0,1233.0
166.0,-376.0,1217.0
105.0,-416.0,1305.0
-46.0,-466.0,1180.0
241.0,-610.0,1365.0
335.0,-563.0,1375.0
207.0,-524.0,1230.0
218.0,-439.0,1201.0
130.0,-464.0,1173.0
47.0,-435.0,1129.0
30.0,-348.0,1096.0
33.0,-229.0,1008.0
64.0,-198.0,979.0
61.0,-182.0,940.0
209.0,-131.0,976.0
101.0,-146.0,910.0
100.0,-84.0,849.0
277.0,-182.0,953.0
214.0,29.0,883.0
210.0,-124.0,804.0
256.0,-123.0,625.0

-,-,-
250.0,196.0,704.0
273.0,175.0,584.0
319.0,240.0,676.0
410.0,236.0,604.0
387.0,107.0,509.0
235.0,100.0,628.0
374.0,-16.0,686.0
328.0,13.0,826.0
436.0,0.0,829.0
302.0,-176.0,925.0
89.0,-111.0,837.0
212.0,-351.0,1006.0
112.0,-282.0,1022.0
90.0,-308.0,1103.0
166.0,-546.0,1341.0
389.0,-427.0,1478.0
340.0,-451.0,1513.0
250.0,-452.0,1461.0
360.0,-485.0,1419.0
312.0,-526.0,1344.0
311.0,-445.0,1223.0
376.0,-382.0,1104.0
261.0,-311.0,1012.0
214.0,-185.0,973.0
271.0,-131.0,941.0
280.0,-90.0,901.0
101.0,-126.0,813.0
207.0,24.0,798.0
102.0,58.0,646.0
52.0,49.0,720.0

-,-,-
270.0,44.0,599.0
305.0,82.0,504.0
317.0,55.0,504.0
293.0,17.0,525.0
259.0,-61.0,585.0
368.0,-69.0,693.0
261.0,-75.0,698.0
153.0,-113.0,770.0
126.0,-118.0,840.0
-12.0,-351.0,1023.0
107.0,-445.0,1211.0
-181.0,-481.0,1301.0
-35.0,-472.0,1405.0
98.0,-499.0,1593.0
45.0,-506.0,1456.0
213.0,-476.0,1490.0
291.0,-458.0,1510.0
319.0,-416.0,1417.0
253.0,-379.0,1230.0
246.0,-316.0,1003.0
371.0,-184.0,1035.0
201.0,-25.0,990.0
249.0,82.0,672.0
86.0,-182.0,1010.0
-11.0,-303.0,926.0

-,-,-
82.0,-77.0,577.0
176.0,-25.0,723.0
381.0,-50.0,625.0
292.0,-37.0,543.0
203.0,-165.0,491.0
106.0,-467.0,1147.0
479.0,-204.0,612.0
303.0,-498.0,860.0
-2.0,-934.0,1999.0
238.0,-1184.0,1270.0
295.0,-790.0,1062.0
308.0,-456.0,649.0
263.0,-608.0,1000.0
659.0,-607.0,920.0
335.0,-707.0,1114.0
202.0,-885.0,1666.0
504.0,-922.0,979.0
144.0,-330.0,545.0
146.0,211.0,197.0
-251.0,250.0,729.0
-209.0,339.0,522.0
-292.0,354.0,717.0
-147.0,413.0,830.0
-196.0,346.0,906.0
-107.0,395.0,857.0

-,-,-
299.0,376.0,774.0
224.0,312.0,895.0
247.0,364.0,837.0
342.0,375.0,723.0
321.0,341.0,719.0
319.0,352.0,505.0
391.0,149.0,534.0
81.0,-265.0,1325.0
420.0,-116.0,757.0
115.0,-268.0,716.0
-36.0,-687.0,1510.0
450.0,-385.0,381.0
-79.0,-658.0,856.0
235.0,-958.0,1302.0
381.0,-710.0,758.0
69.0,-865.0,787.0
155.0,-900.0,902.0
217.0,-887.0,837.0
195.0,-781.0,630.0
157.0,-805.0,791.0
289.0,-702.0,769.0
709.0,-796.0,1669.0
172.0,-584.0,91.0
166.0,-800.0,1899.0
753.0,-991.0,657.0
-869.0,194.0,195.0
448.0,208.0,1233.0
-599.0,376.0,177.0
53.0,499.0,845.0
-118.0,525.0,636.0
-65.0,564.0,608.0
23.0,627.0,638.0

-,-,-
499.0,489.0,619.0
387.0,431.0,798.0
340.0,445.0,739.0
306.0,385.0,636.0
294.0,257.0,892.0
312.0,134.0,901.0
229.0,290.0,617.0
95.0,-36.0,929.0
385.0,-80.0,635.0
203.0,-324.0,758.0
127.0,-617.0,1283.0
282.0,-562.0,1063.0
132.0,-564.0,777.0
203.0,-728.0,958.0
217.0,-717.0,799.0
206.0,-757.0,851.0
182.0,-776.0,884.0
151.0,-747.0,749.0
196.0,-752.0,902.0
343.0,-775.0,1011.0
469.0,-629.0,717.0
80.0,-693.0,1229.0
941.0,-815.0,969.0
-665.0,-514.0,709.0
641.0,-361.0,1103.0
-476.0,-158.0,747.0
359.0,66.0,1083.0
-292.0,439.0,161.0
9.0,550.0,747.0
-107.0,563.0,636.0

-,-,-
380.0,473.0,784.0
350.0,467.0,832.0
477.0,494.0,644.0
265.0,487.0,390.0
298.0,302.0,378.0
186.0,-170.0,1330.0
264.0,-16.0,1068.0
140.0,-14.0,544.0
116.0,-183.0,511.0
148.0,-423.0,935.0
461.0,-575.0,976.0
173.0,-755.0,788.0
-8.0,-1005.0,846.0
116.0,-1053.0,662.0
151.0,-1080.0,673.0
-100.0,-1089.0,756.0
98.0,-899.0,669.0
478.0,-941.0,889.0
65.0,-774.0,578.0
103.0,-797.0,776.0
489.0,-755.0,927.0
-264.0,-829.0,991.0
470.0,-1138.0,1755.0
-286.0,-351.0,-145.0
134.0,-193.0,1406.0
-53.0,14.0,233.0
-141.0,404.0,693.0

-,-,-
-206.0,687.0,865.0
-56.0,543.0,747.0
-92.0,497.0,816.0
-115.0,512.0,481.0
-175.0,434.0,448.0
-126.0,201.0,793.0
-162.0,2.0,644.0
-118.0,-356.0,1374.0
-1.0,-246.0,788.0
1.0,-360.0,583.0
-2.0,-710.0,1177.0
322.0,-625.0,704.0
199.0,-858.0,887.0
237.0,-931.0,935.0
312.0,-905.0,952.0
274.0,-971.0,964.0
161.0,-854.0,805.0
42.0,-737.0,578.0
-2.0,-781.0,920.0
352.0,-1005.0,1360.0
174.0,-783.0,1133.0
222.0,-1118.0,841.0
487.0,-644.0,1133.0
432.0,364.0,-54.0
492.0,285.0,619.0
473.0,524.0,351.0
528.0,632.0,553.0
349.0,687.0,406.0

-,-,-
-59.0,674.0,582.0
-125.0,581.0,816.0
-49.0,641.0,666.0
-76.0,727.0,254.0
-155.0,475.0,286.0
-316.0,66.0,600.0
-494.0,-215.0,864.0
-218.0,-288.0,591.0
-279.0,-579.0,796.0
-85.0,-666.0,812.0
104.0,-839.0,1161.0
259.0,-842.0,720.0
194.0,-1088.0,971.0
186.0,-1163.0,701.0
200.0,-1137.0,676.0
38.0,-1007.0,584.0
-71.0,-1023.0,677.0
-144.0,-903.0,576.0
-70.0,-999.0,1191.0
75.0,-698.0,321.0
-17.0,-826.0,1603.0
152.0,-805.0,102.0
390.0,-523.0,1491.0
416.0,-434.0,414.0
216.0,55.0,688.0
406.0,206.0,312.0
111.0,606.0,291.0

-,-,-
70.0,769.0,528.0
-55.0,730.0,686.0
23.0,746.0,481.0
-145.0,859.0,232.0
-224.0,559.0,434.0
-198.0,458.0,294.0
-426.0,67.0,674.0
-390.0,-229.0,972.0
-91.0,-343.0,1019.0
-120.0,-374.0,761.0
-247.0,-578.0,726.0
98.0,-768.0,1199.0
275.0,-659.0,808.0
37.0,-824.0,800.0
126.0,-969.0,773.0
186.0,-991.0,630.0
15.0,-1045.0,649.0
98.0,-1077.0,585.0
44.0,-1115.0,744.0
15.0,-1050.0,730.0
-123.0,-908.0,566.0
-3.0,-954.0,755.0
64.0,-972.0,1135.0
156.0,-854.0,808.0
111.0,-1260.0,1872.0
266.0,-743.0,-234.0
-200.0,-111.0,696.0
181.0,-86.0,529.0
504.0,519.0,355.0
450.0,546.0,589.0
264.0,671.0,414.0

-,-,-
-156.0,845.0,389.0
-145.0,874.0,395.0
-211.0,831.0,299.0
-334.0,817.0,67.0
-236.0,698.0,24.0
-138.0,414.0,33.0
-188.0,28.0,632.0
-245.0,-345.0,926.0
-226.0,-562.0,930.0
-282.0,-846.0,1321.0
-37.0,-660.0,897.0
-351.0,-829.0,910.0
-101.0,-781.0,691.0
-187.0,-915.0,912.0
-173.0,-963.0,845.0
-76.0,-876.0,651.0
-148.0,-977.0,990.0
-128.0,-781.0,562.0
-276.0,-787.0,700.0
-209.0,-773.0,822.0
-195.0,-550.0,691.0
-126.0,-625.0,1132.0
90.0,-480.0,1070.0
31.0,-402.0,1167.0
415.0,-1203.0,1999.0
33.0,145.0,-139.0
763.0,93.0,729.0
101.0,519.0,9.0
575.0,597.0,492.0
509.0,656.0,477.0

-,-,-
-141.0,426.0,840.0
-148.0,451.0,701.0
-131.0,430.0,686.0
-166.0,469.0,553.0
-188.0,418.0,817.0
-103.0,434.0,731.0
-171.0,353.0,797.0
-164.0,344.0,785.0
-225.0,227.0,888.0
-131.0,264.0,880.0
79.0,187.0,950.0
-62.0,183.0,816.0
36.0,142.0,872.0
68.0,145.0,870.0
62.0,42.0,1070.0
92.0,44.0,1168.0
-44.0,0.0,1048.0
190.0,-110.0,1345.0
123.0,-145.0,1427.0
-75.0,-31.0,1137.0
13.0,-64.0,1164.0
61.0,-131.0,1212.0
13.0,-121.0,1135.0
75.0,-66.0,1065.0
77.0,-9.0,1029.0
190.0,-67.0,1145.0
248.0,-4.0,1032.0
284.0,-19.0,1045.0
365.0,6.0,1058.0
324.0,73.0,955.0
249.0,73.0,962.0
331.0,103.0,996.0
298.0,144.0,932.0
307.0,158.0,835.0
256.0,186.0,837.0
