=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.29 19:25:25 =~=~=~=~=~=~=~=~=~=~=~=
 
############################################

 ###    Data Capture for AIDrawPen     #### 

  ####    github.com/Ijnaka22len     ##### 

   ####    Leonel Akanji Akanji    ##### 

     #################################  


AccelerometerX,AccelerometerY,AccelerometerZ
-495.0,-189.0,748.0
-372.0,-102.0,653.0
-319.0,-123.0,727.0
-200.0,-4.0,513.0
-187.0,-26.0,547.0
-159.0,135.0,376.0
23.0,140.0,340.0
173.0,59.0,571.0
186.0,-43.0,566.0

-,-,-
-91.0,37.0,726.0
-88.0,199.0,670.0
57.0,110.0,784.0
80.0,-6.0,784.0
116.0,-13.0,645.0
204.0,113.0,529.0
342.0,-26.0,628.0
226.0,-121.0,691.0
206.0,-162.0,715.0
172.0,-264.0,806.0
274.0,-391.0,949.0
89.0,-448.0,742.0
104.0,-459.0,1036.0
23.0,-788.0,1204.0
-64.0,-761.0,1185.0
71.0,-767.0,1237.0
-4.0,-841.0,1219.0
-252.0,-845.0,1267.0
-298.0,-834.0,1382.0
-455.0,-835.0,1371.0
-490.0,-644.0,1302.0
-323.0,-580.0,1287.0
-326.0,-445.0,1147.0
-525.0,-479.0,1073.0
-560.0,-346.0,1001.0
-597.0,-405.0,1003.0
-567.0,-317.0,970.0
-517.0,-262.0,884.0
-375.0,-188.0,880.0
-423.0,-173.0,801.0
-331.0,-105.0,625.0
-254.0,2.0,632.0
-229.0,-121.0,601.0
-140.0,63.0,529.0
-19.0,-34.0,590.0
81.0,59.0,424.0
154.0,-14.0,520.0
312.0,101.0,521.0
349.0,46.0,558.0
480.0,-128.0,904.0
477.0,-8.0,599.0
585.0,-194.0,764.0
466.0,-84.0,678.0
567.0,-260.0,999.0

-,-,-
-48.0,65.0,681.0
37.0,60.0,656.0
73.0,-3.0,704.0
-12.0,-66.0,720.0
-94.0,-87.0,471.0
70.0,-303.0,859.0
26.0,-224.0,700.0
126.0,-411.0,865.0
141.0,-445.0,923.0
74.0,-544.0,901.0
79.0,-679.0,1099.0
5.0,-818.0,1300.0
8.0,-899.0,1444.0
-127.0,-833.0,1341.0
-219.0,-705.0,1141.0
-243.0,-810.0,1161.0
-388.0,-829.0,1066.0
-489.0,-830.0,1123.0
-551.0,-704.0,1079.0
-441.0,-681.0,1114.0
-474.0,-530.0,973.0
-406.0,-403.0,944.0
-450.0,-470.0,1025.0
-426.0,-341.0,895.0
-483.0,-325.0,835.0
-478.0,-429.0,1014.0
-477.0,-254.0,862.0
-397.0,-246.0,853.0
-373.0,-180.0,828.0
-316.0,-110.0,742.0
-197.0,-62.0,703.0
-124.0,-1.0,646.0
-3.0,10.0,609.0
32.0,75.0,525.0
47.0,44.0,482.0
170.0,-1.0,644.0
107.0,27.0,615.0
201.0,-63.0,761.0
142.0,83.0,561.0
359.0,-70.0,802.0
476.0,-37.0,794.0

-,-,-
240.0,83.0,902.0
274.0,4.0,1028.0
165.0,84.0,833.0
39.0,27.0,828.0
54.0,1.0,657.0
64.0,-162.0,857.0
136.0,-134.0,804.0
187.0,-357.0,888.0
176.0,-208.0,783.0
282.0,-478.0,1041.0
170.0,-453.0,852.0
-16.0,-544.0,969.0
-28.0,-673.0,1037.0
-123.0,-654.0,1072.0
-54.0,-657.0,1059.0
-98.0,-766.0,1153.0
-319.0,-821.0,1114.0
-344.0,-739.0,1086.0
-362.0,-817.0,1204.0
-337.0,-758.0,1165.0
-350.0,-661.0,1057.0
-373.0,-619.0,1062.0
-408.0,-574.0,1012.0
-283.0,-437.0,1005.0
-312.0,-426.0,1003.0
-355.0,-351.0,945.0
-305.0,-324.0,968.0
-341.0,-295.0,977.0
-402.0,-256.0,986.0
-451.0,-253.0,884.0
-434.0,-174.0,825.0
-436.0,-110.0,710.0
-277.0,-69.0,693.0
-243.0,-49.0,720.0
-170.0,16.0,599.0
-83.0,106.0,537.0
-16.0,153.0,472.0
129.0,90.0,616.0
205.0,13.0,784.0
181.0,80.0,628.0
350.0,-43.0,703.0
367.0,-17.0,615.0
315.0,5.0,498.0
366.0,-155.0,748.0
524.0,-303.0,1037.0
480.0,-358.0,923.0

-,-,-
-85.0,93.0,721.0
89.0,137.0,737.0
114.0,66.0,837.0
68.0,15.0,790.0
13.0,77.0,622.0
-4.0,-21.0,721.0
30.0,-103.0,731.0
40.0,-127.0,859.0
0.0,-211.0,805.0
26.0,-256.0,840.0
59.0,-326.0,932.0
72.0,-394.0,915.0
114.0,-446.0,903.0
124.0,-547.0,949.0
-39.0,-564.0,907.0
-110.0,-732.0,1122.0
-73.0,-716.0,1055.0
-172.0,-791.0,1149.0
-205.0,-716.0,1026.0
-305.0,-844.0,1116.0
-389.0,-809.0,1072.0
-372.0,-761.0,1011.0
-308.0,-743.0,1032.0
-403.0,-726.0,987.0
-332.0,-667.0,1003.0
-345.0,-587.0,952.0
-294.0,-488.0,971.0
-375.0,-547.0,1027.0
-412.0,-432.0,923.0
-359.0,-500.0,1145.0
-364.0,-410.0,945.0
-318.0,-339.0,959.0
-295.0,-314.0,947.0
-397.0,-193.0,757.0
-358.0,-211.0,830.0
-307.0,-157.0,825.0
-284.0,-83.0,693.0
-179.0,-67.0,669.0
-152.0,29.0,582.0
-52.0,45.0,619.0
22.0,48.0,650.0
-16.0,113.0,596.0
112.0,-100.0,799.0
131.0,37.0,613.0
70.0,156.0,364.0
253.0,-84.0,709.0
291.0,1.0,539.0
473.0,-188.0,773.0
479.0,-73.0,563.0
494.0,-229.0,830.0
482.0,-382.0,1125.0

-,-,-
256.0,-187.0,1083.0
230.0,-187.0,1150.0
210.0,-194.0,1006.0
281.0,-175.0,1057.0
417.0,-217.0,1088.0
564.0,-180.0,1015.0
555.0,-247.0,1094.0
515.0,-208.0,968.0
633.0,-199.0,980.0
538.0,-161.0,837.0
379.0,-163.0,752.0
323.0,-76.0,624.0
225.0,-42.0,562.0
72.0,30.0,497.0
52.0,36.0,583.0
-52.0,61.0,608.0
-131.0,55.0,604.0
-70.0,162.0,561.0
-176.0,-35.0,757.0
-195.0,45.0,702.0
-135.0,-82.0,775.0
-226.0,-104.0,817.0
-267.0,-179.0,766.0
-231.0,-326.0,1087.0
-239.0,-336.0,990.0
-309.0,-414.0,1031.0
-355.0,-513.0,1136.0
-299.0,-594.0,1124.0
-133.0,-711.0,1370.0
-151.0,-692.0,1135.0
-118.0,-834.0,1214.0
29.0,-844.0,1174.0
115.0,-823.0,1096.0
200.0,-924.0,1176.0
284.0,-846.0,1155.0
209.0,-857.0,1083.0
212.0,-772.0,1017.0
188.0,-734.0,938.0
175.0,-691.0,947.0
258.0,-630.0,898.0
294.0,-561.0,885.0
274.0,-496.0,833.0
303.0,-405.0,833.0
360.0,-396.0,741.0
262.0,-229.0,695.0
349.0,-287.0,707.0
220.0,-40.0,584.0

-,-,-
403.0,-37.0,936.0
337.0,0.0,913.0
491.0,-11.0,957.0
587.0,4.0,1029.0
627.0,-57.0,1040.0
667.0,0.0,901.0
582.0,-98.0,936.0
540.0,-68.0,804.0
481.0,-95.0,830.0
435.0,-82.0,750.0
327.0,9.0,667.0
332.0,39.0,638.0
263.0,71.0,606.0
162.0,85.0,638.0
49.0,118.0,525.0
26.0,149.0,545.0
76.0,20.0,729.0
-5.0,32.0,703.0
-247.0,-22.0,572.0
-208.0,-97.0,862.0
-102.0,-236.0,849.0
-193.0,-177.0,965.0
-281.0,-291.0,867.0
-131.0,-296.0,1014.0
-137.0,-431.0,1078.0
-250.0,-529.0,1003.0
-199.0,-548.0,1193.0
-188.0,-595.0,1013.0
-171.0,-715.0,1168.0
-50.0,-791.0,1233.0
-92.0,-796.0,1128.0
36.0,-907.0,1214.0
101.0,-874.0,1208.0
45.0,-891.0,1095.0
159.0,-865.0,1056.0
140.0,-809.0,964.0
219.0,-809.0,994.0
255.0,-751.0,929.0
227.0,-688.0,865.0
291.0,-692.0,899.0
375.0,-574.0,875.0
390.0,-504.0,835.0
412.0,-577.0,899.0
328.0,-492.0,753.0
450.0,-416.0,726.0
299.0,-261.0,601.0
145.0,-199.0,637.0
83.0,-119.0,604.0
0.0,-16.0,675.0
55.0,-3.0,720.0
194.0,-81.0,903.0
-6.0,38.0,798.0
-32.0,140.0,645.0
129.0,18.0,941.0
173.0,-10.0,990.0
209.0,-49.0,1093.0
193.0,-48.0,1008.0
234.0,-26.0,1003.0

-,-,-
282.0,-69.0,1063.0
317.0,6.0,936.0
442.0,-3.0,988.0
531.0,-11.0,1017.0
585.0,-80.0,1060.0
727.0,-45.0,1107.0
675.0,-92.0,969.0
571.0,-89.0,901.0
626.0,-104.0,903.0
501.0,-102.0,798.0
316.0,-65.0,741.0
308.0,10.0,635.0
275.0,-9.0,620.0
216.0,71.0,584.0
107.0,41.0,568.0
64.0,128.0,592.0
0.0,44.0,697.0
-51.0,44.0,678.0
-28.0,104.0,673.0
-63.0,-29.0,867.0
-161.0,25.0,668.0
-52.0,-145.0,837.0
-80.0,-197.0,981.0
-198.0,-266.0,987.0
-216.0,-173.0,929.0
-149.0,-309.0,998.0
-389.0,-290.0,996.0
-196.0,-505.0,1177.0
-280.0,-475.0,1040.0
-272.0,-503.0,1070.0
-231.0,-704.0,1201.0
-304.0,-511.0,1019.0
-112.0,-672.0,1211.0
-268.0,-662.0,1097.0
-80.0,-798.0,1173.0
-24.0,-838.0,1225.0
0.0,-857.0,1172.0
89.0,-845.0,1129.0
171.0,-811.0,1060.0
172.0,-681.0,898.0
308.0,-693.0,937.0
233.0,-625.0,813.0
407.0,-608.0,935.0
390.0,-445.0,728.0
438.0,-334.0,683.0
537.0,-442.0,811.0
432.0,-332.0,717.0
501.0,-324.0,816.0
349.0,-363.0,799.0
316.0,-241.0,665.0
422.0,-123.0,645.0
275.0,-53.0,577.0
138.0,-30.0,649.0
23.0,121.0,609.0
-65.0,160.0,744.0
-83.0,91.0,828.0

-,-,-
531.0,-166.0,958.0
468.0,-202.0,985.0
521.0,-269.0,1089.0
548.0,-171.0,939.0
723.0,-175.0,1019.0
635.0,-94.0,927.0
613.0,-183.0,939.0
512.0,-92.0,771.0
405.0,34.0,611.0
384.0,-104.0,739.0
253.0,-13.0,627.0
193.0,53.0,628.0
120.0,33.0,651.0
156.0,88.0,715.0
108.0,125.0,649.0
-79.0,155.0,626.0
-55.0,62.0,645.0
1.0,55.0,817.0
-130.0,77.0,587.0
-132.0,-4.0,746.0
-223.0,-36.0,736.0
-94.0,-299.0,1011.0
-233.0,-164.0,784.0
-45.0,-345.0,982.0
-125.0,-318.0,864.0
-154.0,-356.0,881.0
-86.0,-615.0,1120.0
-194.0,-587.0,1083.0
-100.0,-661.0,1135.0
-296.0,-687.0,1159.0
-111.0,-778.0,1269.0
-265.0,-650.0,1026.0
-153.0,-779.0,1143.0
-33.0,-729.0,1068.0
-201.0,-654.0,851.0
58.0,-851.0,1150.0
84.0,-747.0,972.0
142.0,-714.0,896.0
248.0,-783.0,967.0
222.0,-701.0,892.0
398.0,-785.0,1065.0
379.0,-733.0,916.0
446.0,-639.0,904.0
458.0,-637.0,893.0
418.0,-573.0,839.0
406.0,-503.0,802.0
509.0,-455.0,831.0
393.0,-466.0,742.0
319.0,-286.0,630.0
441.0,-251.0,789.0
251.0,-251.0,627.0
205.0,-59.0,520.0
160.0,-137.0,628.0
42.0,-52.0,619.0
-77.0,38.0,611.0

-,-,-
540.0,-232.0,1180.0
558.0,-291.0,1116.0
583.0,-264.0,1042.0
637.0,-256.0,1060.0
783.0,-261.0,1005.0
783.0,-231.0,918.0
743.0,-192.0,792.0
750.0,-164.0,770.0
592.0,-147.0,665.0
376.0,-6.0,481.0
299.0,-31.0,645.0
202.0,52.0,566.0
155.0,92.0,548.0
141.0,105.0,607.0
126.0,91.0,604.0
108.0,121.0,725.0
-27.0,118.0,707.0
-102.0,71.0,729.0
-202.0,-18.0,715.0
-166.0,-34.0,875.0
-266.0,-17.0,664.0
-149.0,-189.0,993.0
-219.0,-72.0,792.0
-127.0,-290.0,958.0
-338.0,-293.0,977.0
-240.0,-520.0,1016.0
-320.0,-477.0,902.0
-255.0,-492.0,894.0
-198.0,-715.0,1254.0
-260.0,-728.0,1187.0
-252.0,-815.0,1203.0
-158.0,-934.0,1259.0
-59.0,-995.0,1267.0
53.0,-979.0,1190.0
138.0,-989.0,1191.0
180.0,-1008.0,1147.0
193.0,-856.0,951.0
205.0,-792.0,886.0
353.0,-729.0,913.0
420.0,-683.0,881.0
398.0,-586.0,790.0
284.0,-562.0,734.0
452.0,-439.0,757.0
403.0,-376.0,702.0
386.0,-411.0,726.0
337.0,-237.0,541.0
351.0,-233.0,668.0
248.0,-101.0,575.0
161.0,-17.0,611.0
-39.0,110.0,531.0

-,-,-
219.0,-266.0,1028.0
288.0,-192.0,977.0
407.0,-264.0,1073.0
554.0,-229.0,1161.0
594.0,-206.0,989.0
600.0,-269.0,979.0
555.0,-171.0,976.0
351.0,-137.0,774.0
311.0,5.0,684.0
232.0,218.0,347.0
0.0,111.0,425.0
128.0,190.0,512.0
49.0,173.0,562.0
-53.0,107.0,678.0
-95.0,121.0,812.0
-59.0,77.0,669.0
-102.0,201.0,731.0
-63.0,103.0,701.0
-305.0,-3.0,596.0
-236.0,-146.0,804.0
-429.0,-154.0,767.0
-401.0,-151.0,733.0
-287.0,-292.0,970.0
-504.0,-218.0,672.0
-210.0,-719.0,1294.0
-545.0,-414.0,847.0
-373.0,-578.0,938.0
-277.0,-855.0,1395.0
-547.0,-656.0,953.0
-297.0,-907.0,1353.0
-282.0,-942.0,1328.0
-304.0,-852.0,1067.0
-68.0,-928.0,1193.0
-5.0,-917.0,1103.0
63.0,-838.0,986.0
254.0,-842.0,1035.0
319.0,-671.0,876.0
376.0,-692.0,934.0
320.0,-780.0,948.0
291.0,-700.0,837.0
435.0,-577.0,715.0
334.0,-641.0,727.0
150.0,-540.0,659.0
231.0,-488.0,739.0
284.0,-322.0,632.0
286.0,-225.0,608.0

-,-,-
348.0,-332.0,947.0
308.0,-291.0,834.0
461.0,-307.0,1021.0
392.0,-275.0,969.0
444.0,-272.0,971.0
529.0,-215.0,852.0
499.0,-200.0,839.0
444.0,-84.0,713.0
352.0,-52.0,650.0
321.0,-83.0,585.0
219.0,16.0,593.0
229.0,43.0,605.0
104.0,3.0,633.0
90.0,79.0,579.0
58.0,144.0,645.0
-50.0,44.0,694.0
-27.0,12.0,703.0
-101.0,118.0,706.0
-68.0,40.0,688.0
-202.0,-38.0,697.0
-238.0,-50.0,670.0
-308.0,-361.0,948.0
-271.0,-330.0,811.0
-376.0,-314.0,860.0
-298.0,-583.0,1071.0
-427.0,-624.0,868.0
-461.0,-684.0,1085.0
-384.0,-749.0,1071.0
-587.0,-687.0,857.0
-360.0,-970.0,1275.0
-451.0,-804.0,987.0
-378.0,-876.0,942.0
-150.0,-993.0,1153.0
-227.0,-911.0,896.0
