=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.29 23:21:22 =~=~=~=~=~=~=~=~=~=~=~=
 
############################################

 ###    Data Capture for AIDrawPen     #### 

  ####    github.com/Ijnaka22len     ##### 

   ####    Leonel Akanji Akanji    ##### 

     #################################  


AccelerometerX,AccelerometerY,AccelerometerZ
276.0,-155.0,1312.0
159.0,-79.0,1289.0
271.0,-182.0,1451.0
247.0,-214.0,1291.0
238.0,-184.0,1228.0
315.0,-186.0,1179.0
333.0,-146.0,1041.0
448.0,-159.0,1005.0
331.0,-156.0,955.0
215.0,-128.0,867.0
267.0,-93.0,803.0
-10.0,-109.0,788.0
-3.0,-174.0,921.0
-259.0,-191.0,979.0
-233.0,-162.0,986.0
-149.0,-193.0,1035.0
-187.0,-225.0,1150.0

-,-,-
193.0,484.0,721.0
218.0,524.0,765.0
213.0,379.0,604.0
71.0,330.0,585.0
220.0,454.0,465.0
250.0,403.0,562.0
153.0,459.0,446.0
317.0,263.0,709.0
82.0,425.0,489.0
438.0,55.0,1033.0
-63.0,421.0,604.0
377.0,40.0,1110.0
102.0,251.0,918.0
185.0,50.0,982.0
169.0,-6.0,1255.0
217.0,-68.0,1468.0
223.0,-188.0,1662.0
109.0,-103.0,1480.0
270.0,-208.0,1511.0
128.0,-73.0,1096.0
266.0,-2.0,926.0
338.0,27.0,882.0
434.0,10.0,916.0
461.0,-27.0,921.0
374.0,-168.0,1089.0
289.0,-163.0,1084.0
227.0,-123.0,1011.0
-60.0,-42.0,857.0
-158.0,-49.0,947.0
-266.0,-58.0,837.0
-213.0,-131.0,984.0
-39.0,-104.0,1076.0
-149.0,-67.0,958.0
-67.0,-112.0,1041.0
-111.0,-92.0,993.0

-,-,-
212.0,579.0,755.0
353.0,516.0,795.0
220.0,488.0,668.0
159.0,299.0,619.0
182.0,539.0,444.0
256.0,295.0,464.0
66.0,412.0,497.0
255.0,359.0,480.0
154.0,348.0,737.0
319.0,435.0,483.0
259.0,272.0,861.0
383.0,456.0,761.0
375.0,227.0,1039.0
204.0,400.0,905.0
371.0,74.0,1150.0
173.0,250.0,953.0
301.0,23.0,1283.0
-36.0,166.0,1008.0
190.0,-29.0,1333.0
120.0,-110.0,1304.0
240.0,-98.0,1380.0
190.0,-94.0,1319.0
214.0,-86.0,1181.0
212.0,-87.0,1185.0
200.0,-99.0,1067.0
266.0,-78.0,1036.0
385.0,-51.0,1002.0
342.0,-7.0,913.0
406.0,-70.0,1014.0
401.0,-22.0,883.0
315.0,-75.0,956.0
174.0,-68.0,889.0
112.0,-45.0,910.0
-60.0,-30.0,888.0
-242.0,-23.0,874.0
-227.0,-125.0,1029.0
-352.0,-103.0,1017.0
-227.0,-75.0,988.0

-,-,-
310.0,555.0,739.0
301.0,577.0,577.0
204.0,336.0,694.0
181.0,470.0,545.0
390.0,344.0,445.0
-17.0,489.0,291.0
296.0,350.0,541.0
145.0,425.0,532.0
345.0,427.0,584.0
229.0,374.0,795.0
330.0,343.0,875.0
169.0,228.0,923.0
197.0,372.0,877.0
391.0,134.0,1132.0
107.0,219.0,968.0
351.0,-56.0,1555.0
64.0,-10.0,1325.0
330.0,-57.0,1506.0
442.0,8.0,1293.0
285.0,69.0,1322.0
157.0,-44.0,1284.0
187.0,30.0,1059.0
230.0,-81.0,1096.0
250.0,7.0,995.0
146.0,83.0,901.0
193.0,39.0,937.0
151.0,82.0,881.0
107.0,59.0,922.0
-66.0,38.0,841.0
-252.0,-88.0,1025.0
-295.0,13.0,906.0
-261.0,-66.0,995.0
-202.0,-87.0,1040.0

-,-,-
185.0,471.0,762.0
338.0,694.0,611.0
294.0,416.0,625.0
95.0,342.0,700.0
121.0,359.0,598.0
188.0,470.0,537.0
193.0,453.0,550.0
195.0,526.0,616.0
279.0,442.0,702.0
332.0,335.0,639.0
347.0,428.0,806.0
215.0,322.0,676.0
229.0,275.0,934.0
167.0,260.0,932.0
456.0,131.0,1214.0
166.0,177.0,1123.0
286.0,-25.0,1216.0
-13.0,54.0,1048.0
20.0,-115.0,1259.0
-104.0,-36.0,1106.0
126.0,-119.0,1305.0
155.0,-137.0,1275.0
278.0,-162.0,1366.0
187.0,-137.0,1301.0
155.0,-157.0,1150.0
155.0,-139.0,1043.0
218.0,-137.0,1016.0
293.0,-121.0,984.0
193.0,-70.0,894.0
286.0,-83.0,974.0
270.0,-17.0,841.0
239.0,-68.0,967.0
232.0,-11.0,895.0
113.0,0.0,891.0
-31.0,-92.0,1057.0
-352.0,-66.0,893.0
-458.0,-50.0,801.0

-,-,-
211.0,519.0,515.0
264.0,521.0,582.0
229.0,344.0,628.0
55.0,371.0,572.0
112.0,382.0,570.0
210.0,393.0,636.0
203.0,352.0,574.0
121.0,461.0,647.0
354.0,318.0,753.0
240.0,401.0,835.0
295.0,388.0,941.0
406.0,161.0,968.0
194.0,437.0,701.0
409.0,90.0,1165.0
95.0,95.0,1038.0
138.0,13.0,1166.0
33.0,-25.0,1278.0
135.0,-203.0,1533.0
227.0,-267.0,1516.0
123.0,-148.0,1235.0
249.0,-139.0,1249.0
300.0,-125.0,1144.0
246.0,-147.0,1129.0
198.0,-151.0,1029.0
336.0,-180.0,1045.0
319.0,-124.0,949.0
248.0,-113.0,912.0
221.0,-119.0,918.0
149.0,-53.0,816.0
172.0,-74.0,915.0
44.0,-27.0,814.0
-214.0,-44.0,801.0
-251.0,-61.0,832.0

-,-,-
341.0,656.0,593.0
295.0,618.0,548.0
332.0,536.0,552.0
246.0,482.0,472.0
239.0,326.0,541.0
126.0,525.0,381.0
158.0,283.0,510.0
92.0,489.0,437.0
230.0,444.0,540.0
333.0,505.0,672.0
320.0,504.0,625.0
316.0,440.0,926.0
329.0,366.0,899.0
195.0,447.0,901.0
334.0,98.0,1099.0
47.0,266.0,881.0
203.0,-11.0,1231.0
70.0,-82.0,1025.0
127.0,-50.0,1115.0
137.0,-84.0,1102.0
298.0,-275.0,1731.0
245.0,-149.0,1489.0
114.0,-115.0,1358.0
110.0,-101.0,1145.0
170.0,-74.0,1005.0
348.0,-82.0,985.0
428.0,-87.0,982.0
457.0,-130.0,1020.0
438.0,-139.0,1057.0
393.0,-65.0,853.0
214.0,-86.0,891.0
98.0,-100.0,918.0
-28.0,-45.0,871.0
-1.0,-111.0,991.0
-90.0,-53.0,897.0
-201.0,-175.0,1020.0
-234.0,-95.0,955.0
-96.0,-132.0,1078.0

-,-,-
285.0,627.0,630.0
280.0,684.0,565.0
219.0,512.0,611.0
272.0,562.0,540.0
247.0,545.0,394.0
210.0,423.0,444.0
193.0,536.0,395.0
280.0,458.0,544.0
117.0,525.0,406.0
272.0,449.0,639.0
191.0,530.0,566.0
376.0,313.0,832.0
156.0,329.0,898.0
335.0,136.0,1033.0
187.0,249.0,880.0
90.0,137.0,1033.0
175.0,-62.0,1357.0
-19.0,56.0,1336.0
270.0,-204.0,1613.0
300.0,-100.0,1292.0
403.0,-137.0,1353.0
525.0,-88.0,1110.0
445.0,-118.0,1114.0
169.0,-207.0,1228.0
89.0,-221.0,1211.0
24.0,-130.0,1000.0
79.0,-47.0,905.0
86.0,1.0,835.0
17.0,1.0,866.0
-43.0,-60.0,915.0
-62.0,-65.0,963.0
-80.0,-112.0,1107.0
-87.0,-79.0,1034.0
-81.0,-79.0,955.0
-219.0,-46.0,891.0
-120.0,-65.0,947.0
-88.0,-106.0,1004.0

-,-,-
297.0,481.0,875.0
169.0,464.0,771.0
114.0,378.0,795.0
229.0,399.0,761.0
154.0,388.0,571.0
240.0,423.0,573.0
319.0,492.0,377.0
197.0,287.0,487.0
157.0,342.0,446.0
182.0,331.0,517.0
293.0,463.0,520.0
96.0,289.0,672.0
351.0,288.0,888.0
320.0,314.0,1043.0
22.0,198.0,1109.0
117.0,128.0,1126.0
119.0,180.0,1186.0
61.0,74.0,1177.0
-132.0,191.0,1130.0
155.0,83.0,1450.0
202.0,113.0,1281.0
166.0,56.0,1313.0
285.0,33.0,1257.0
389.0,-39.0,1222.0
432.0,-12.0,1084.0
378.0,-29.0,1046.0
421.0,34.0,1016.0
373.0,-64.0,958.0
306.0,-94.0,963.0
140.0,-13.0,795.0
183.0,-85.0,990.0
-79.0,-38.0,869.0
-161.0,-41.0,967.0
-213.0,-16.0,1001.0
-155.0,0.0,1020.0
-250.0,41.0,935.0
-63.0,42.0,968.0
-83.0,43.0,932.0
-230.0,-45.0,989.0
-97.0,-14.0,1042.0

-,-,-
61.0,355.0,877.0
-2.0,377.0,796.0
119.0,460.0,848.0
96.0,344.0,843.0
0.0,236.0,697.0
31.0,428.0,620.0
162.0,358.0,665.0
127.0,275.0,857.0
107.0,375.0,662.0
270.0,244.0,773.0
166.0,389.0,666.0
290.0,200.0,793.0
50.0,315.0,757.0
221.0,246.0,940.0
62.0,283.0,694.0
126.0,89.0,931.0
31.0,38.0,905.0
-18.0,0.0,1091.0
25.0,7.0,1190.0
-86.0,-73.0,1252.0
-185.0,-14.0,1295.0
24.0,-174.0,1591.0
50.0,-58.0,1336.0
-38.0,51.0,1028.0
53.0,-17.0,1097.0
129.0,-95.0,1168.0
111.0,-51.0,994.0
106.0,-129.0,1054.0
198.0,-91.0,1008.0
329.0,-103.0,1035.0
476.0,-82.0,1043.0
364.0,-118.0,1024.0
222.0,-94.0,881.0
16.0,-100.0,832.0
-247.0,-158.0,877.0
-378.0,-235.0,1042.0
-304.0,-131.0,906.0
-97.0,-199.0,925.0
-182.0,-245.0,1078.0

-,-,-
120.0,422.0,771.0
141.0,488.0,688.0
100.0,394.0,712.0
217.0,417.0,672.0
182.0,338.0,533.0
69.0,386.0,557.0
386.0,318.0,627.0
159.0,388.0,612.0
151.0,320.0,625.0
59.0,355.0,657.0
263.0,128.0,979.0
40.0,333.0,822.0
166.0,177.0,1041.0
50.0,221.0,1046.0
50.0,9.0,1233.0
43.0,70.0,1191.0
-126.0,46.0,1036.0
100.0,-95.0,1359.0
101.0,-46.0,1390.0
170.0,-8.0,1375.0
43.0,23.0,1288.0
79.0,53.0,1263.0
116.0,110.0,1029.0
86.0,-17.0,1044.0
212.0,-44.0,969.0
263.0,0.0,944.0
529.0,-86.0,1115.0
311.0,-97.0,996.0
174.0,-45.0,941.0
137.0,-52.0,992.0
44.0,55.0,918.0
95.0,44.0,955.0
-78.0,129.0,782.0
-201.0,123.0,749.0
-48.0,-58.0,1045.0

-,-,-
212.0,473.0,708.0
223.0,475.0,740.0
226.0,546.0,670.0
253.0,401.0,726.0
128.0,394.0,633.0
227.0,500.0,421.0
199.0,333.0,626.0
138.0,327.0,575.0
196.0,408.0,685.0
209.0,300.0,752.0
143.0,350.0,670.0
179.0,270.0,750.0
238.0,294.0,839.0
158.0,372.0,856.0
338.0,175.0,958.0
29.0,494.0,636.0
161.0,41.0,1190.0
83.0,217.0,949.0
66.0,104.0,1132.0
102.0,-9.0,1333.0
33.0,-104.0,1376.0
38.0,-54.0,1482.0
-31.0,-4.0,1396.0
99.0,-70.0,1397.0
84.0,18.0,1110.0
182.0,41.0,982.0
257.0,-22.0,989.0
358.0,1.0,939.0
434.0,-51.0,993.0
437.0,-31.0,969.0
383.0,-10.0,906.0
346.0,-33.0,944.0
179.0,-26.0,963.0
103.0,-10.0,934.0
-104.0,0.0,904.0
-161.0,-7.0,900.0
-336.0,-23.0,882.0
-127.0,-1.0,894.0
-208.0,-252.0,1293.0

-,-,-
200.0,587.0,691.0
282.0,585.0,798.0
199.0,534.0,833.0
139.0,355.0,777.0
73.0,385.0,726.0
192.0,413.0,550.0
177.0,416.0,695.0
191.0,352.0,593.0
127.0,415.0,625.0
346.0,305.0,812.0
148.0,409.0,638.0
306.0,365.0,787.0
279.0,381.0,750.0
233.0,438.0,761.0
368.0,196.0,1049.0
5.0,398.0,774.0
223.0,53.0,1257.0
69.0,216.0,1129.0
72.0,64.0,1321.0
41.0,61.0,1167.0
50.0,130.0,1298.0
64.0,54.0,1198.0
305.0,-53.0,1397.0
345.0,5.0,1218.0
239.0,-2.0,1124.0
300.0,-24.0,1067.0
219.0,30.0,912.0
303.0,-26.0,981.0
181.0,-15.0,932.0
75.0,-11.0,955.0
153.0,-2.0,1006.0
66.0,19.0,926.0
72.0,39.0,932.0
118.0,9.0,993.0
-70.0,26.0,881.0
7.0,-94.0,1117.0
-163.0,-44.0,1025.0
-412.0,26.0,849.0
-229.0,-79.0,1064.0
-164.0,25.0,959.0

-,-,-
127.0,509.0,684.0
178.0,500.0,776.0
222.0,390.0,812.0
100.0,389.0,692.0
214.0,399.0,654.0
196.0,454.0,587.0
128.0,324.0,720.0
143.0,501.0,744.0
209.0,311.0,912.0
49.0,487.0,848.0
9.0,357.0,849.0
153.0,250.0,1120.0
82.0,405.0,744.0
332.0,225.0,927.0
60.0,468.0,605.0
365.0,202.0,891.0
202.0,318.0,679.0
166.0,223.0,811.0
110.0,143.0,894.0
71.0,162.0,1001.0
142.0,-5.0,1173.0
65.0,58.0,1140.0
123.0,-124.0,1341.0
61.0,-104.0,1291.0
66.0,-58.0,1357.0
38.0,-141.0,1368.0
36.0,-94.0,1232.0
134.0,-73.0,1128.0
182.0,-30.0,1057.0
147.0,1.0,977.0
149.0,-46.0,1025.0
231.0,-27.0,920.0
92.0,-32.0,843.0
55.0,-91.0,939.0
-183.0,-79.0,848.0
-316.0,-188.0,1076.0

-,-,-
-54.0,83.0,1000.0
-18.0,41.0,899.0
-121.0,23.0,990.0
-251.0,-10.0,951.0
-320.0,-30.0,929.0
-323.0,18.0,892.0
-168.0,-11.0,1003.0
-13.0,-37.0,1063.0
-159.0,-91.0,1189.0
-11.0,-58.0,1055.0
20.0,-110.0,1069.0
173.0,-116.0,1067.0
232.0,-45.0,974.0
285.0,-59.0,988.0
320.0,-109.0,958.0
316.0,-69.0,962.0
271.0,-126.0,1067.0
231.0,-81.0,992.0
241.0,-130.0,1177.0
161.0,-64.0,1173.0
81.0,-65.0,1216.0
105.0,-25.0,1200.0
53.0,37.0,1192.0
82.0,42.0,1226.0
91.0,100.0,1118.0
124.0,186.0,1017.0
166.0,150.0,1025.0
159.0,217.0,1010.0
158.0,233.0,929.0
304.0,238.0,958.0
184.0,182.0,920.0
40.0,243.0,757.0
234.0,179.0,832.0
134.0,234.0,737.0
-3.0,128.0,737.0
-1.0,341.0,423.0
-50.0,247.0,614.0
156.0,414.0,738.0
139.0,254.0,715.0

-,-,-
28.0,45.0,1030.0
53.0,192.0,754.0
155.0,104.0,862.0
22.0,66.0,753.0
-97.0,34.0,776.0
-83.0,-14.0,976.0
-24.0,-117.0,1132.0
-127.0,-24.0,1165.0
-90.0,-61.0,1335.0
50.0,-60.0,1391.0
152.0,7.0,989.0
312.0,-539.0,1446.0
-28.0,89.0,620.0
-165.0,-76.0,1022.0
-77.0,-54.0,898.0
136.0,109.0,642.0
-53.0,-6.0,897.0
144.0,41.0,782.0
173.0,-25.0,985.0
228.0,9.0,889.0
314.0,-23.0,975.0
319.0,-46.0,979.0
223.0,-150.0,1079.0
250.0,-187.0,1142.0
281.0,-91.0,1075.0
254.0,-97.0,1129.0
272.0,-66.0,1216.0
281.0,-14.0,1242.0
175.0,-25.0,1287.0
154.0,66.0,1235.0
193.0,5.0,1293.0
-17.0,65.0,1176.0
-63.0,-43.0,1340.0
93.0,100.0,974.0
56.0,215.0,857.0
65.0,41.0,822.0
32.0,110.0,641.0
20.0,166.0,657.0
122.0,157.0,740.0
108.0,57.0,836.0
-121.0,272.0,580.0
132.0,295.0,605.0
123.0,381.0,746.0
108.0,231.0,659.0
174.0,414.0,772.0
160.0,305.0,747.0
312.0,279.0,761.0

-,-,-
70.0,107.0,1008.0
-34.0,103.0,909.0
-108.0,89.0,903.0
-198.0,67.0,959.0
-342.0,92.0,838.0
-166.0,104.0,875.0
-201.0,77.0,907.0
-15.0,58.0,991.0
14.0,48.0,984.0
-57.0,-33.0,1062.0
132.0,-99.0,1094.0
32.0,-131.0,1110.0
298.0,-91.0,1027.0
255.0,-72.0,975.0
418.0,-185.0,1120.0
449.0,-128.0,1051.0
356.0,-97.0,1038.0
275.0,-103.0,1074.0
210.0,-102.0,1101.0
143.0,-114.0,1199.0
161.0,-80.0,1261.0
170.0,-46.0,1360.0
26.0,-18.0,1256.0
24.0,34.0,1190.0
37.0,147.0,1080.0
53.0,95.0,1064.0
101.0,128.0,942.0
5.0,114.0,922.0
159.0,93.0,939.0
165.0,153.0,839.0
37.0,104.0,836.0
261.0,-165.0,1060.0
31.0,266.0,367.0
-41.0,297.0,458.0
96.0,133.0,846.0
107.0,7.0,929.0
73.0,398.0,598.0
90.0,339.0,687.0
223.0,300.0,761.0
237.0,249.0,828.0

-,-,-
-152.0,31.0,1065.0
-200.0,32.0,992.0
-252.0,-25.0,1025.0
-195.0,-53.0,984.0
-375.0,-61.0,1017.0
-123.0,-6.0,905.0
86.0,24.0,913.0
-94.0,-39.0,1007.0
0.0,-22.0,924.0
244.0,-69.0,1043.0
39.0,-113.0,1045.0
105.0,-158.0,1088.0
197.0,-155.0,1071.0
191.0,-128.0,995.0
188.0,-171.0,1033.0
238.0,-145.0,943.0
251.0,-162.0,1019.0
217.0,-137.0,984.0
148.0,-138.0,1072.0
179.0,-108.0,1134.0
40.0,-70.0,1140.0
66.0,-53.0,1152.0
58.0,-32.0,1217.0
68.0,51.0,1133.0
76.0,14.0,1203.0
-64.0,17.0,1124.0
100.0,-13.0,1259.0
63.0,61.0,1193.0
187.0,106.0,1085.0
174.0,-58.0,1387.0
176.0,0.0,1097.0
-43.0,171.0,616.0
49.0,333.0,367.0
0.0,-61.0,923.0
-16.0,80.0,633.0
32.0,269.0,618.0
182.0,75.0,977.0
179.0,116.0,737.0
29.0,426.0,548.0
231.0,125.0,961.0
182.0,471.0,568.0
232.0,309.0,847.0
200.0,290.0,852.0
120.0,251.0,912.0

-,-,-
30.0,37.0,900.0
-84.0,-9.0,971.0
-50.0,17.0,947.0
-122.0,-75.0,971.0
-269.0,-41.0,924.0
-252.0,-10.0,854.0
-85.0,-106.0,1060.0
24.0,-132.0,1161.0
-8.0,-62.0,982.0
84.0,-161.0,1113.0
148.0,-125.0,962.0
229.0,-149.0,1025.0
353.0,-172.0,1051.0
291.0,-143.0,992.0
299.0,-160.0,993.0
268.0,-146.0,989.0
220.0,-201.0,1061.0
229.0,-166.0,1049.0
273.0,-146.0,1096.0
197.0,-154.0,1133.0
134.0,-136.0,1141.0
151.0,-22.0,1091.0
210.0,-46.0,1141.0
152.0,-50.0,1025.0
25.0,-49.0,1091.0
62.0,-30.0,1098.0
23.0,-38.0,1153.0
32.0,48.0,1038.0
-21.0,105.0,992.0
44.0,47.0,1072.0
57.0,183.0,895.0
103.0,104.0,1099.0
72.0,90.0,932.0
106.0,194.0,724.0
74.0,111.0,924.0
98.0,266.0,683.0
176.0,309.0,705.0
152.0,315.0,744.0
218.0,290.0,902.0
158.0,259.0,649.0
153.0,484.0,501.0
247.0,239.0,920.0
166.0,255.0,654.0

-,-,-
-9.0,-62.0,1054.0
-115.0,-84.0,1029.0
-160.0,-92.0,979.0
-125.0,-63.0,956.0
-96.0,-74.0,1069.0
14.0,13.0,928.0
57.0,-52.0,1017.0
51.0,-61.0,988.0
318.0,-40.0,1039.0
144.0,-92.0,1027.0
285.0,-83.0,1064.0
240.0,-94.0,982.0
306.0,-151.0,1053.0
308.0,-163.0,1033.0
349.0,-176.0,1086.0
388.0,-126.0,1039.0
262.0,-174.0,1078.0
208.0,-126.0,1033.0
177.0,-106.0,1073.0
127.0,-84.0,1198.0
119.0,-8.0,1197.0
108.0,-44.0,1253.0
67.0,45.0,1236.0
49.0,13.0,1199.0
142.0,81.0,1000.0
138.0,179.0,929.0
94.0,119.0,1059.0
242.0,47.0,1060.0
122.0,159.0,837.0
187.0,201.0,836.0
149.0,100.0,845.0
163.0,245.0,696.0
257.0,205.0,866.0
138.0,132.0,746.0
43.0,371.0,500.0
189.0,261.0,787.0
347.0,161.0,957.0
262.0,395.0,819.0
120.0,308.0,636.0
232.0,413.0,576.0

-,-,-
40.0,16.0,1017.0
125.0,36.0,1013.0
102.0,56.0,1005.0
-109.0,-78.0,1130.0
-216.0,8.0,1022.0
-135.0,-61.0,1268.0
26.0,-56.0,1213.0
-35.0,-19.0,1005.0
-42.0,-105.0,1004.0
112.0,-17.0,858.0
80.0,-36.0,925.0
286.0,-27.0,885.0
233.0,-33.0,840.0
262.0,-22.0,918.0
300.0,-33.0,903.0
333.0,-78.0,973.0
302.0,-130.0,1004.0
291.0,-143.0,1022.0
398.0,-158.0,1078.0
393.0,-168.0,958.0
402.0,-181.0,921.0
430.0,-108.0,907.0
385.0,-91.0,950.0
241.0,-29.0,1174.0
217.0,12.0,1398.0
260.0,-27.0,1504.0
133.0,-16.0,1414.0
75.0,137.0,1182.0
264.0,254.0,1045.0
218.0,228.0,968.0
347.0,193.0,1033.0
286.0,226.0,812.0
231.0,203.0,729.0
171.0,-21.0,818.0
32.0,444.0,252.0
253.0,276.0,515.0

-,-,-
86.0,20.0,1161.0
-24.0,-21.0,1160.0
-125.0,34.0,1009.0
-245.0,-20.0,1021.0
-160.0,115.0,818.0
-123.0,60.0,1019.0
-136.0,74.0,984.0
184.0,148.0,905.0
60.0,96.0,917.0
145.0,89.0,876.0
285.0,28.0,942.0
189.0,-26.0,1036.0
287.0,-44.0,1032.0
187.0,-42.0,955.0
303.0,-146.0,1168.0
345.0,-90.0,1029.0
532.0,-131.0,1147.0
479.0,-79.0,1162.0
313.0,-53.0,1201.0
225.0,-13.0,1205.0
186.0,2.0,1224.0
166.0,-61.0,1291.0
91.0,131.0,1212.0
222.0,135.0,1403.0
290.0,151.0,1181.0
105.0,296.0,956.0
213.0,268.0,1041.0
250.0,266.0,792.0
82.0,190.0,833.0
209.0,148.0,801.0
118.0,232.0,522.0
282.0,337.0,752.0
218.0,121.0,777.0
186.0,330.0,405.0
111.0,422.0,534.0
286.0,435.0,784.0
268.0,379.0,604.0

-,-,-
28.0,144.0,895.0
-64.0,118.0,982.0
-121.0,63.0,1070.0
-178.0,95.0,934.0
-172.0,111.0,1042.0
-121.0,82.0,1014.0
-62.0,74.0,1014.0
-27.0,62.0,1012.0
93.0,40.0,904.0
211.0,23.0,1027.0
215.0,22.0,979.0
350.0,-18.0,1026.0
313.0,-32.0,1032.0
321.0,-79.0,1094.0
296.0,-78.0,1131.0
217.0,-90.0,1246.0
154.0,-53.0,1351.0
62.0,-7.0,1410.0
100.0,66.0,1326.0
88.0,66.0,1224.0
53.0,127.0,1181.0
120.0,362.0,979.0
286.0,215.0,1171.0
86.0,163.0,999.0
172.0,236.0,910.0
-45.0,186.0,841.0
43.0,106.0,920.0
199.0,259.0,552.0
-12.0,293.0,482.0
322.0,325.0,273.0
-106.0,134.0,587.0
250.0,291.0,528.0

-,-,-
-224.0,41.0,995.0
-145.0,18.0,925.0
-48.0,-28.0,1035.0
-154.0,-52.0,1031.0
-80.0,-90.0,1080.0
-53.0,-88.0,1144.0
57.0,-48.0,1138.0
76.0,-22.0,1049.0
109.0,-25.0,1046.0
166.0,-44.0,1060.0
224.0,-44.0,1027.0
238.0,-37.0,981.0
221.0,-41.0,960.0
245.0,-59.0,980.0
217.0,-38.0,945.0
316.0,-104.0,1035.0
277.0,-117.0,1002.0
277.0,-135.0,1054.0
290.0,-90.0,987.0
206.0,-80.0,961.0
181.0,-58.0,1022.0
171.0,-20.0,1067.0
178.0,-6.0,1154.0
145.0,24.0,1153.0
116.0,31.0,1187.0
125.0,37.0,1237.0
154.0,101.0,1137.0
173.0,132.0,1089.0
71.0,143.0,1065.0
188.0,203.0,999.0
165.0,262.0,1139.0
268.0,263.0,1046.0
215.0,58.0,1016.0
192.0,201.0,711.0
197.0,259.0,785.0
145.0,98.0,873.0
259.0,381.0,459.0
226.0,291.0,748.0
120.0,316.0,748.0
155.0,370.0,835.0
123.0,485.0,580.0
90.0,515.0,599.0
239.0,438.0,612.0
253.0,462.0,553.0

-,-,-
-92.0,-35.0,987.0
-57.0,9.0,943.0
-164.0,63.0,926.0
-226.0,-35.0,1027.0
-199.0,15.0,977.0
-128.0,31.0,996.0
-52.0,-39.0,1071.0
-3.0,-82.0,1092.0
143.0,-100.0,1102.0
199.0,-120.0,1104.0
228.0,-104.0,1052.0
239.0,-106.0,974.0
337.0,-140.0,1093.0
361.0,-102.0,981.0
405.0,-118.0,981.0
405.0,-127.0,984.0
382.0,-82.0,984.0
323.0,-92.0,1078.0
250.0,-93.0,1127.0
234.0,-89.0,1120.0
140.0,3.0,1058.0
198.0,58.0,1054.0
323.0,189.0,1240.0
402.0,54.0,1357.0
218.0,181.0,1055.0
125.0,98.0,1153.0
274.0,168.0,1041.0
277.0,82.0,1169.0
199.0,129.0,901.0
363.0,355.0,956.0
271.0,234.0,777.0
-140.0,243.0,130.0
26.0,321.0,531.0
470.0,198.0,990.0
218.0,286.0,611.0
253.0,574.0,635.0
218.0,504.0,621.0
170.0,528.0,341.0
168.0,502.0,485.0
246.0,370.0,638.0

-,-,-
10.0,74.0,998.0
11.0,109.0,990.0
24.0,104.0,1027.0
-2.0,166.0,924.0
-163.0,97.0,923.0
-36.0,77.0,933.0
191.0,7.0,1041.0
114.0,-69.0,1048.0
346.0,-44.0,1027.0
423.0,-22.0,998.0
401.0,-60.0,971.0
429.0,-74.0,985.0
379.0,-57.0,923.0
371.0,-129.0,993.0
404.0,-128.0,989.0
407.0,-147.0,1052.0
296.0,-128.0,1029.0
302.0,-115.0,1092.0
238.0,-149.0,1153.0
277.0,-101.0,1179.0
282.0,-94.0,1220.0
196.0,-29.0,1139.0
152.0,-6.0,1066.0
160.0,43.0,1112.0
160.0,59.0,1031.0
116.0,88.0,1020.0
149.0,121.0,961.0
125.0,123.0,981.0
172.0,158.0,813.0
271.0,273.0,834.0
237.0,73.0,1041.0
281.0,218.0,847.0
279.0,182.0,875.0
150.0,143.0,790.0
254.0,226.0,733.0
133.0,207.0,777.0
121.0,335.0,744.0
257.0,375.0,783.0
169.0,442.0,721.0
175.0,316.0,887.0
114.0,340.0,719.0
67.0,395.0,657.0
123.0,354.0,660.0

-,-,-
76.0,26.0,1032.0
203.0,46.0,1048.0
176.0,3.0,993.0
104.0,24.0,998.0
3.0,-19.0,1049.0
-47.0,5.0,1005.0
-81.0,10.0,1019.0
80.0,45.0,974.0
139.0,61.0,980.0
92.0,16.0,990.0
288.0,9.0,996.0
287.0,-32.0,976.0
386.0,-66.0,1038.0
340.0,-99.0,1045.0
451.0,-99.0,1045.0
437.0,-81.0,1035.0
398.0,-98.0,1112.0
296.0,-114.0,1133.0
165.0,-18.0,1115.0
103.0,-85.0,1280.0
66.0,-8.0,1186.0
98.0,-10.0,1269.0
92.0,72.0,1155.0
110.0,149.0,1098.0
96.0,164.0,996.0
117.0,262.0,948.0
106.0,129.0,1088.0
122.0,187.0,837.0
125.0,151.0,979.0
88.0,197.0,750.0
227.0,324.0,647.0
23.0,269.0,686.0
239.0,365.0,545.0
230.0,416.0,547.0
83.0,317.0,737.0
188.0,423.0,637.0
206.0,386.0,857.0
116.0,333.0,769.0
82.0,379.0,723.0
19.0,375.0,666.0
191.0,430.0,771.0
227.0,412.0,797.0

-,-,-
0.0,-87.0,990.0
-135.0,-77.0,952.0
-133.0,-32.0,945.0
-145.0,-89.0,957.0
-49.0,-88.0,1061.0
-25.0,-36.0,1000.0
62.0,-37.0,1041.0
79.0,-72.0,1016.0
110.0,-41.0,953.0
251.0,-72.0,981.0
189.0,-89.0,937.0
298.0,-104.0,945.0
436.0,-117.0,959.0
431.0,-154.0,979.0
419.0,-171.0,1008.0
431.0,-212.0,1068.0
368.0,-176.0,1055.0
270.0,-159.0,1083.0
218.0,-152.0,1142.0
177.0,-79.0,1149.0
