=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.06.30 10:11:48 =~=~=~=~=~=~=~=~=~=~=~=
        
############################################

 ###    Data Capture for AIDrawPen     #### 

  ####    github.com/Ijnaka22len     ##### 

   ####    Leonel Akanji Akanji    ##### 

     #################################  


AccelerometerX,AccelerometerY,AccelerometerZ
69.0,-120.0,995.0
111.0,-134.0,1004.0
170.0,-130.0,985.0
194.0,-200.0,1075.0
264.0,-90.0,917.0
348.0,-30.0,868.0
371.0,-63.0,860.0
594.0,-12.0,857.0
433.0,68.0,806.0
355.0,135.0,698.0
367.0,158.0,777.0

-,-,-
710.0,141.0,1021.0
767.0,-20.0,843.0
582.0,57.0,841.0
935.0,205.0,806.0
826.0,171.0,719.0
798.0,120.0,736.0
741.0,53.0,822.0
598.0,20.0,623.0
429.0,53.0,627.0
174.0,131.0,499.0
-88.0,168.0,467.0
-486.0,366.0,430.0
-676.0,330.0,582.0
-581.0,335.0,776.0
-717.0,382.0,836.0
-736.0,401.0,1006.0
-604.0,303.0,1081.0
-556.0,311.0,981.0
-382.0,168.0,972.0
-304.0,139.0,835.0
-97.0,92.0,866.0
76.0,-32.0,971.0
63.0,2.0,907.0
92.0,-7.0,829.0
333.0,-69.0,987.0
193.0,-66.0,788.0
505.0,-190.0,1028.0
432.0,-203.0,942.0
328.0,-188.0,858.0
380.0,-359.0,1005.0
470.0,-354.0,1088.0
513.0,-411.0,1265.0
422.0,-462.0,1281.0
280.0,-615.0,1478.0
3.0,-561.0,1401.0
-88.0,-314.0,1280.0
-431.0,-267.0,1168.0
-756.0,-197.0,1091.0
-605.0,-85.0,1115.0
-509.0,14.0,1083.0
-492.0,56.0,1009.0
-284.0,50.0,956.0
-90.0,158.0,829.0
5.0,142.0,810.0
68.0,102.0,738.0
189.0,68.0,750.0
253.0,51.0,764.0
433.0,-40.0,864.0
623.0,-104.0,1005.0
689.0,-39.0,935.0
720.0,-71.0,989.0
645.0,75.0,886.0
488.0,83.0,825.0
456.0,135.0,857.0
259.0,171.0,678.0

-,-,-
514.0,154.0,917.0
359.0,314.0,776.0
682.0,354.0,965.0
592.0,125.0,927.0
677.0,226.0,806.0
750.0,208.0,778.0
679.0,98.0,780.0
569.0,104.0,790.0
490.0,135.0,758.0
434.0,183.0,690.0
230.0,205.0,686.0
156.0,241.0,659.0
-53.0,232.0,587.0
-134.0,285.0,678.0
-156.0,62.0,977.0
-458.0,287.0,906.0
-470.0,434.0,727.0
-204.0,278.0,1008.0
-343.0,360.0,937.0
-147.0,273.0,1094.0
-84.0,291.0,1054.0
-141.0,274.0,979.0
-69.0,92.0,1197.0
14.0,32.0,1140.0
12.0,-29.0,1015.0
182.0,-74.0,1000.0
216.0,-110.0,965.0
206.0,-189.0,822.0
272.0,-311.0,928.0
444.0,-249.0,796.0
621.0,-270.0,761.0
719.0,-354.0,841.0
635.0,-332.0,832.0
669.0,-257.0,828.0
688.0,-361.0,988.0
673.0,-331.0,1019.0
623.0,-421.0,1167.0
365.0,-460.0,1142.0
184.0,-438.0,1171.0
165.0,-328.0,1137.0
164.0,-250.0,1254.0
-56.0,-178.0,1361.0
-341.0,-262.0,1455.0
-389.0,-83.0,1108.0
-437.0,-149.0,1083.0
-213.0,-2.0,971.0
-223.0,36.0,830.0
-169.0,18.0,801.0
-4.0,53.0,856.0
252.0,97.0,866.0
376.0,114.0,818.0
421.0,104.0,909.0
494.0,116.0,875.0
546.0,110.0,950.0
509.0,68.0,884.0
520.0,-12.0,979.0
401.0,74.0,913.0

-,-,-
382.0,235.0,684.0
480.0,267.0,798.0
554.0,270.0,1005.0
695.0,195.0,922.0
609.0,207.0,897.0
623.0,166.0,887.0
653.0,161.0,788.0
587.0,60.0,742.0
542.0,199.0,620.0
501.0,151.0,761.0
418.0,165.0,695.0
108.0,223.0,600.0
-148.0,269.0,620.0
-265.0,266.0,692.0
-342.0,185.0,901.0
-404.0,240.0,848.0
-507.0,393.0,812.0
-412.0,225.0,888.0
-502.0,395.0,975.0
-254.0,363.0,927.0
-243.0,194.0,1120.0
-329.0,246.0,1022.0
-4.0,84.0,1129.0
-23.0,25.0,1109.0
103.0,-38.0,1092.0
217.0,-90.0,1078.0
226.0,-129.0,968.0
284.0,-134.0,918.0
185.0,-107.0,792.0
366.0,-168.0,814.0
329.0,-194.0,790.0
541.0,-185.0,795.0
570.0,-223.0,790.0
666.0,-142.0,781.0
619.0,-169.0,827.0
629.0,-269.0,899.0
597.0,-303.0,1060.0
541.0,-376.0,1100.0
400.0,-472.0,1158.0
233.0,-476.0,1249.0
282.0,-370.0,1235.0
21.0,-459.0,1272.0
-149.0,-451.0,1297.0
-258.0,-355.0,1199.0
-437.0,-346.0,1190.0
-339.0,-212.0,1121.0
-297.0,-110.0,980.0
-129.0,-73.0,1032.0
18.0,-77.0,1033.0
39.0,-66.0,998.0
84.0,-47.0,907.0
91.0,-37.0,867.0
142.0,-45.0,851.0
228.0,27.0,835.0
390.0,70.0,841.0
456.0,116.0,871.0
463.0,118.0,817.0
416.0,102.0,892.0
358.0,162.0,837.0
309.0,184.0,707.0
265.0,178.0,716.0

-,-,-
601.0,177.0,905.0
479.0,224.0,851.0
647.0,203.0,865.0
775.0,166.0,870.0
768.0,123.0,821.0
664.0,100.0,660.0
635.0,127.0,662.0
525.0,162.0,615.0
355.0,160.0,608.0
33.0,271.0,563.0
-267.0,275.0,506.0
-409.0,257.0,785.0
-549.0,312.0,828.0
-568.0,338.0,937.0
-615.0,343.0,944.0
-437.0,238.0,988.0
-443.0,188.0,1109.0
-381.0,122.0,1065.0
-56.0,-43.0,1202.0
37.0,-36.0,1029.0
86.0,-141.0,965.0
170.0,-143.0,885.0
224.0,-149.0,744.0
235.0,-224.0,805.0
249.0,-171.0,638.0
471.0,-347.0,861.0
548.0,-356.0,852.0
698.0,-343.0,953.0
704.0,-392.0,1028.0
628.0,-410.0,1069.0
536.0,-411.0,1050.0
398.0,-379.0,1165.0
172.0,-466.0,1207.0
85.0,-397.0,1243.0
0.0,-370.0,1304.0
-352.0,-407.0,1233.0
-583.0,-321.0,1045.0
-539.0,-237.0,1093.0
-472.0,-182.0,1020.0
-198.0,-174.0,1120.0
-171.0,-124.0,1034.0
-82.0,-99.0,981.0
-16.0,-97.0,916.0
199.0,-78.0,979.0
283.0,-62.0,985.0
315.0,-102.0,982.0
290.0,-66.0,925.0
375.0,-54.0,904.0
388.0,24.0,804.0
443.0,54.0,846.0
399.0,137.0,689.0
257.0,172.0,651.0

-,-,-
405.0,143.0,963.0
406.0,175.0,816.0
419.0,212.0,851.0
544.0,233.0,897.0
594.0,194.0,873.0
628.0,176.0,856.0
643.0,136.0,790.0
689.0,158.0,797.0
552.0,139.0,706.0
304.0,178.0,608.0
157.0,220.0,555.0
-126.0,181.0,576.0
-341.0,221.0,479.0
-459.0,138.0,826.0
-648.0,225.0,805.0
-771.0,163.0,975.0
-833.0,114.0,1081.0
-685.0,102.0,1098.0
-494.0,-35.0,1142.0
-469.0,86.0,956.0
-175.0,-206.0,1144.0
-174.0,-111.0,901.0
-55.0,-178.0,851.0
49.0,-348.0,937.0
113.0,-298.0,830.0
119.0,-361.0,773.0
364.0,-417.0,812.0
228.0,-519.0,950.0
516.0,-558.0,1035.0
516.0,-607.0,1115.0
435.0,-605.0,1120.0
437.0,-558.0,1125.0
323.0,-541.0,1171.0
166.0,-490.0,1284.0
-211.0,-586.0,1387.0
-310.0,-409.0,1212.0
-372.0,-306.0,1125.0
-553.0,-288.0,1072.0
-570.0,-166.0,875.0
-469.0,-111.0,901.0
-358.0,6.0,757.0
-284.0,-86.0,884.0
-124.0,-71.0,874.0
-6.0,-95.0,913.0
166.0,-144.0,1009.0
285.0,-104.0,1020.0
324.0,-71.0,1011.0
340.0,-16.0,968.0
363.0,-11.0,981.0
296.0,24.0,870.0
193.0,75.0,714.0
270.0,180.0,705.0

-,-,-
498.0,116.0,1011.0
477.0,123.0,918.0
488.0,144.0,867.0
526.0,122.0,943.0
747.0,153.0,844.0
677.0,97.0,906.0
715.0,73.0,867.0
580.0,80.0,758.0
515.0,134.0,673.0
385.0,122.0,632.0
130.0,224.0,536.0
-130.0,261.0,556.0
-333.0,246.0,736.0
-419.0,157.0,887.0
-563.0,236.0,955.0
-568.0,274.0,877.0
-499.0,231.0,1020.0
-602.0,294.0,899.0
-456.0,135.0,1080.0
-494.0,65.0,990.0
-333.0,-4.0,958.0
-164.0,-113.0,1001.0
-79.0,-122.0,875.0
148.0,-177.0,862.0
154.0,-242.0,897.0
291.0,-281.0,816.0
401.0,-301.0,806.0
537.0,-357.0,908.0
458.0,-335.0,866.0
493.0,-308.0,842.0
580.0,-486.0,1162.0
435.0,-406.0,1049.0
486.0,-560.0,1382.0
320.0,-533.0,1342.0
102.0,-588.0,1352.0
48.0,-448.0,1344.0
-14.0,-333.0,1198.0
-307.0,-326.0,1110.0
-346.0,-272.0,1079.0
-656.0,-278.0,1011.0
-485.0,-93.0,829.0
-358.0,-29.0,916.0
-328.0,7.0,804.0
-233.0,-6.0,776.0
-77.0,-112.0,972.0
15.0,-78.0,905.0
167.0,-77.0,939.0
339.0,-104.0,985.0
473.0,-105.0,1052.0
584.0,-111.0,1054.0
524.0,-86.0,1014.0
522.0,17.0,875.0
529.0,38.0,836.0
391.0,39.0,817.0
187.0,205.0,673.0

-,-,-
410.0,261.0,865.0
332.0,253.0,931.0
414.0,270.0,907.0
546.0,280.0,952.0
638.0,212.0,938.0
669.0,234.0,835.0
634.0,242.0,773.0
591.0,222.0,755.0
377.0,188.0,661.0
261.0,214.0,601.0
103.0,322.0,622.0
48.0,339.0,691.0
-338.0,201.0,802.0
-505.0,199.0,738.0
-607.0,214.0,880.0
-619.0,238.0,883.0
-507.0,240.0,961.0
-491.0,214.0,1017.0
-356.0,140.0,1157.0
-388.0,-17.0,1109.0
-216.0,23.0,1035.0
-58.0,-34.0,1048.0
-52.0,-59.0,918.0
107.0,-54.0,846.0
91.0,-175.0,869.0
171.0,-147.0,805.0
345.0,-209.0,838.0
324.0,-173.0,754.0
578.0,-314.0,1005.0
491.0,-240.0,925.0
605.0,-287.0,993.0
556.0,-372.0,1123.0
535.0,-356.0,1124.0
464.0,-434.0,1214.0
282.0,-524.0,1359.0
105.0,-464.0,1329.0
-43.0,-411.0,1262.0
-166.0,-267.0,1062.0
-518.0,-440.0,1229.0
-556.0,-223.0,967.0
-526.0,-100.0,868.0
-426.0,18.0,806.0
-177.0,-57.0,987.0
-149.0,-26.0,913.0
-54.0,-90.0,976.0
108.0,-44.0,980.0
240.0,-90.0,1012.0
413.0,-107.0,1067.0
433.0,-102.0,1035.0
483.0,-20.0,965.0
449.0,8.0,947.0
368.0,75.0,841.0
311.0,71.0,812.0

-,-,-
337.0,227.0,950.0
470.0,208.0,1062.0
519.0,137.0,1049.0
525.0,199.0,938.0
609.0,129.0,967.0
626.0,160.0,901.0
646.0,121.0,835.0
507.0,179.0,719.0
507.0,182.0,742.0
370.0,190.0,723.0
161.0,294.0,584.0
-70.0,281.0,550.0
-209.0,322.0,532.0
-274.0,307.0,704.0
-464.0,292.0,690.0
-598.0,169.0,891.0
-762.0,184.0,865.0
-723.0,175.0,1023.0
-668.0,148.0,1043.0
-594.0,83.0,989.0
-431.0,90.0,981.0
-401.0,76.0,963.0
-331.0,-58.0,955.0
-38.0,-61.0,997.0
-71.0,-86.0,848.0
236.0,-123.0,921.0
101.0,-222.0,955.0
156.0,-162.0,750.0
542.0,-289.0,1011.0
268.0,-217.0,792.0
440.0,-281.0,947.0
577.0,-204.0,824.0
510.0,-247.0,909.0
804.0,-308.0,1080.0
567.0,-374.0,1158.0
538.0,-410.0,1173.0
332.0,-457.0,1256.0
364.0,-334.0,1287.0
79.0,-466.0,1435.0
-123.0,-451.0,1395.0
-422.0,-399.0,1292.0
-388.0,-202.0,1097.0
-429.0,-65.0,870.0
-389.0,-48.0,892.0
-213.0,46.0,872.0
-128.0,32.0,920.0
-28.0,64.0,895.0
73.0,43.0,981.0
183.0,88.0,979.0
337.0,92.0,1013.0
393.0,145.0,972.0
415.0,73.0,952.0
430.0,78.0,941.0
426.0,154.0,829.0

-,-,-
257.0,325.0,847.0
447.0,307.0,974.0
547.0,319.0,958.0
542.0,352.0,851.0
637.0,329.0,805.0
654.0,287.0,804.0
607.0,266.0,731.0
630.0,219.0,750.0
500.0,179.0,701.0
306.0,187.0,736.0
34.0,236.0,603.0
-149.0,297.0,749.0
-188.0,290.0,673.0
-396.0,159.0,930.0
-439.0,279.0,975.0
-463.0,279.0,819.0
-547.0,203.0,940.0
-493.0,324.0,857.0
-312.0,210.0,1043.0
-435.0,224.0,885.0
-386.0,147.0,961.0
-218.0,22.0,1095.0
-180.0,25.0,1030.0
-99.0,-21.0,1024.0
38.0,-56.0,972.0
49.0,6.0,897.0
151.0,-114.0,934.0
256.0,-112.0,945.0
188.0,0.0,742.0
322.0,-112.0,885.0
398.0,-149.0,788.0
561.0,-222.0,859.0
550.0,-168.0,884.0
627.0,-255.0,971.0
651.0,-237.0,1049.0
601.0,-346.0,1269.0
419.0,-513.0,1360.0
285.0,-415.0,1302.0
73.0,-339.0,1275.0
-19.0,-317.0,1240.0
-312.0,-334.0,1249.0
-316.0,-181.0,1133.0
-364.0,-9.0,932.0
-330.0,-9.0,974.0
-386.0,63.0,926.0
-267.0,89.0,907.0
-140.0,95.0,846.0
-55.0,114.0,818.0
69.0,96.0,889.0
262.0,136.0,892.0
433.0,69.0,1007.0
494.0,89.0,986.0
507.0,109.0,975.0
511.0,146.0,926.0
443.0,208.0,892.0
323.0,208.0,823.0

-,-,-
319.0,302.0,953.0
503.0,267.0,864.0
385.0,214.0,854.0
456.0,227.0,939.0
582.0,277.0,895.0
660.0,242.0,868.0
623.0,260.0,893.0
632.0,152.0,872.0
509.0,128.0,760.0
332.0,217.0,607.0
197.0,281.0,622.0
27.0,327.0,630.0
-183.0,275.0,613.0
-328.0,285.0,689.0
-344.0,279.0,708.0
-517.0,241.0,958.0
-539.0,183.0,1019.0
-542.0,138.0,1005.0
-479.0,243.0,1070.0
-334.0,226.0,1051.0
-287.0,138.0,1085.0
-201.0,104.0,982.0
-96.0,23.0,1087.0
-42.0,17.0,953.0
56.0,17.0,906.0
133.0,-39.0,907.0
134.0,-77.0,870.0
271.0,-129.0,910.0
296.0,-104.0,852.0
272.0,-127.0,801.0
451.0,-169.0,868.0
540.0,-148.0,902.0
530.0,-190.0,968.0
474.0,-167.0,950.0
573.0,-272.0,1103.0
474.0,-318.0,1172.0
348.0,-323.0,1171.0
281.0,-302.0,1172.0
199.0,-288.0,1241.0
111.0,-261.0,1206.0
-101.0,-287.0,1168.0
-391.0,-314.0,1152.0
-435.0,-229.0,1081.0
-474.0,-208.0,1062.0
-519.0,-123.0,1008.0
-275.0,-3.0,926.0
-166.0,24.0,920.0
-16.0,25.0,929.0
59.0,55.0,894.0
158.0,51.0,958.0
214.0,44.0,925.0
336.0,22.0,993.0
373.0,0.0,1031.0
390.0,50.0,962.0
494.0,22.0,1017.0
496.0,106.0,941.0
417.0,125.0,828.0
273.0,200.0,718.0

-,-,-
412.0,206.0,900.0
568.0,174.0,1033.0
575.0,189.0,971.0
627.0,125.0,1021.0
630.0,150.0,828.0
605.0,104.0,846.0
581.0,143.0,758.0
527.0,189.0,760.0
333.0,171.0,680.0
166.0,128.0,678.0
-55.0,224.0,676.0
-151.0,331.0,653.0
-326.0,281.0,705.0
-438.0,200.0,766.0
-505.0,192.0,870.0
-454.0,207.0,906.0
-549.0,297.0,923.0
-393.0,273.0,918.0
-510.0,282.0,939.0
-420.0,165.0,993.0
-421.0,205.0,940.0
-344.0,155.0,958.0
-295.0,48.0,1001.0
-121.0,42.0,974.0
-72.0,-44.0,1097.0
-173.0,63.0,829.0
50.0,-82.0,987.0
44.0,-138.0,946.0
34.0,-108.0,854.0
121.0,-171.0,859.0
221.0,-164.0,881.0
267.0,-203.0,899.0
410.0,-161.0,892.0
471.0,-222.0,1086.0
410.0,-261.0,1160.0
396.0,-330.0,1379.0
263.0,-358.0,1396.0
-10.0,-367.0,1352.0
-118.0,-307.0,1288.0
-45.0,-147.0,1095.0
-376.0,-319.0,1116.0
-330.0,-171.0,1032.0
-441.0,-65.0,952.0
-468.0,-29.0,937.0
-490.0,-67.0,990.0
-371.0,6.0,944.0
-232.0,35.0,958.0
-104.0,70.0,939.0
8.0,45.0,977.0
185.0,75.0,1038.0
258.0,74.0,1086.0
284.0,140.0,1027.0
400.0,86.0,1048.0
448.0,105.0,1007.0
380.0,193.0,900.0
229.0,257.0,695.0

-,-,-
